k,type,score,label
2,Kmeans,0.184794,1
2,Kmeans,0.334763,0
2,Kmeans,0.274376,0
2,Kmeans,0.200828,1
2,Kmeans,0.169259,1
2,Kmeans,0.26837,0
2,Kmeans,0.15651,0
2,Kmeans,0.185819,1
2,Kmeans,0.255131,0
2,Kmeans,0.308603,0
2,Kmeans,0.437242,1
2,Kmeans,0.386865,0
2,Kmeans,0.042335,0
2,Kmeans,0.336858,0
2,Kmeans,0.45143,1
2,Kmeans,0.35075,1
2,Kmeans,0.362751,0
2,Kmeans,0.241247,0
2,Kmeans,0.094797,0
2,Kmeans,0.197964,0
2,Kmeans,0.376032,0
2,Kmeans,0.064886,0
2,Kmeans,0.188971,1
2,Kmeans,0.382755,1
2,Kmeans,0.439906,1
2,Kmeans,0.452925,1
2,Kmeans,0.269214,0
2,Kmeans,0.338058,0
2,Kmeans,0.183012,1
2,Kmeans,0.334184,0
2,Kmeans,0.195712,1
2,Kmeans,0.348267,0
2,Kmeans,0.270736,0
2,Kmeans,0.306957,0
2,Kmeans,0.295916,0
2,Kmeans,0.1489,1
2,Kmeans,0.357975,0
2,Kmeans,0.224375,0
2,Kmeans,0.244867,0
2,Kmeans,0.071579,0
2,Kmeans,0.121664,1
2,Kmeans,0.146139,1
2,Kmeans,0.267824,0
2,Kmeans,0.378051,1
2,Kmeans,0.417339,1
2,Kmeans,0.307632,0
2,Kmeans,0.069683,1
2,Kmeans,0.262386,0
2,Kmeans,0.354931,1
2,Kmeans,0.059158,0
2,Kmeans,0.417328,1
2,Kmeans,0.238193,0
2,Kmeans,0.179635,1
2,Kmeans,0.355287,0
2,Kmeans,0.133551,1
2,Kmeans,0.145134,1
2,Kmeans,0.238571,0
2,Kmeans,0.16063,1
2,Kmeans,0.215161,0
2,Kmeans,0.335517,0
2,Kmeans,0.344894,0
2,Kmeans,0.370109,1
2,Kmeans,0.316298,0
2,Kmeans,0.453111,1
2,Kmeans,0.349393,1
2,Kmeans,0.424906,1
2,Kmeans,0.230944,0
2,Kmeans,0.066728,1
2,Kmeans,0.301742,0
2,Kmeans,0.428631,1
2,Kmeans,0.060827,1
2,Kmeans,0.118529,1
2,Kmeans,0.305287,0
2,Kmeans,0.354216,0
2,Kmeans,0.200003,1
2,Kmeans,0.408199,1
2,Kmeans,0.420664,1
2,Kmeans,0.163263,1
2,Kmeans,0.179129,1
2,Kmeans,0.351683,0
2,Kmeans,0.178304,0
2,Kmeans,0.116705,1
2,Kmeans,0.355139,1
2,Kmeans,0.239747,0
2,Kmeans,0.258494,0
2,Kmeans,0.369647,0
2,Kmeans,0.378879,1
2,Kmeans,0.459025,1
2,Kmeans,0.367142,0
2,Kmeans,0.220304,0
2,Kmeans,0.401852,1
2,Kmeans,0.293484,0
2,Kmeans,0.210265,0
2,Kmeans,0.108157,1
2,Kmeans,0.344885,0
2,Kmeans,0.198363,1
2,Kmeans,0.042409,0
2,Kmeans,0.434131,1
2,Kmeans,0.19959,0
2,Kmeans,0.046949,1
2,Kmeans,0.445298,1
2,Kmeans,0.232474,0
2,Kmeans,0.304926,0
2,Kmeans,0.118483,1
2,Kmeans,0.425685,1
2,Kmeans,0.33922,0
2,Kmeans,0.453647,1
2,Kmeans,0.174497,1
2,Kmeans,0.283122,0
2,Kmeans,0.074682,1
2,Kmeans,0.423681,1
2,Kmeans,0.304532,1
2,Kmeans,0.410267,1
2,Kmeans,0.147634,1
2,Kmeans,0.376886,0
2,Kmeans,0.250571,0
2,Kmeans,0.359679,0
2,Kmeans,0.370401,0
2,Kmeans,0.137172,1
2,Kmeans,0.372055,1
2,Kmeans,0.165803,1
2,Kmeans,0.21234,0
2,Kmeans,0.35471,1
2,Kmeans,0.124229,1
2,Kmeans,0.369415,0
2,Kmeans,0.449777,1
2,Kmeans,0.347689,0
2,Kmeans,0.335099,0
2,Kmeans,0.340535,0
2,Kmeans,0.374216,1
2,Kmeans,0.26579,0
2,Kmeans,0.186827,1
2,Kmeans,0.365791,0
2,Kmeans,0.364063,0
2,Kmeans,0.31931,0
2,Kmeans,0.118518,1
2,Kmeans,0.224621,0
2,Kmeans,0.083649,1
2,Kmeans,0.349197,0
2,Kmeans,0.303533,0
2,Kmeans,0.255428,1
2,Kmeans,0.425972,1
2,Kmeans,0.325663,0
2,Kmeans,0.338853,0
2,Kmeans,0.387935,1
2,Kmeans,0.357934,0
2,Kmeans,0.373838,0
2,Kmeans,0.173822,1
2,Kmeans,0.246806,0
2,Kmeans,0.309305,0
2,Kmeans,0.195422,0
2,Kmeans,0.112053,1
2,Kmeans,0.448933,1
2,Kmeans,0.335248,0
2,Kmeans,0.310684,0
2,Kmeans,0.309444,0
2,Kmeans,0.170857,1
2,Kmeans,0.068392,1
2,Kmeans,0.329465,0
2,Kmeans,0.206655,0
2,Kmeans,0.193861,1
2,Kmeans,0.434417,1
2,Kmeans,0.236125,0
2,Kmeans,0.207395,1
2,Kmeans,0.416064,1
2,Kmeans,0.32413,0
2,Kmeans,0.22009,0
2,Kmeans,0.288318,0
2,Kmeans,0.442487,1
2,Kmeans,0.279355,0
2,Kmeans,0.432196,1
2,Kmeans,0.364735,0
2,Kmeans,0.385225,0
2,Kmeans,0.182218,1
2,Kmeans,0.273528,0
2,Kmeans,0.246927,0
2,Kmeans,0.319418,0
2,Kmeans,0.188775,0
2,Kmeans,0.216205,0
2,Kmeans,0.261345,0
2,Kmeans,0.268419,0
2,Kmeans,0.124563,1
2,Kmeans,0.255872,0
2,Kmeans,0.311099,0
2,Kmeans,0.241242,0
2,Kmeans,0.148159,1
2,Kmeans,0.432562,1
2,Kmeans,0.426706,1
2,Kmeans,0.223185,0
2,Kmeans,0.361087,0
2,Kmeans,0.19878,1
2,Kmeans,0.153004,0
2,Kmeans,0.305069,0
2,Kmeans,0.198553,0
2,Kmeans,0.424116,1
2,Kmeans,0.346457,0
2,Kmeans,0.252675,0
2,Kmeans,0.340616,0
2,Kmeans,0.402772,1
2,Kmeans,0.198777,1
2,Kmeans,0.126911,1
2,Kmeans,0.273884,0
2,Kmeans,0.245177,0
2,Kmeans,0.085477,1
2,Kmeans,0.131413,1
2,Kmeans,0.230286,0
2,Kmeans,0.171494,0
2,Kmeans,0.176744,1
2,Kmeans,0.364859,0
2,Kmeans,0.435511,1
2,Kmeans,0.078352,1
2,Kmeans,0.200999,0
2,Kmeans,0.319328,0
2,Kmeans,0.127282,1
2,Kmeans,0.157163,1
2,Kmeans,0.205312,0
2,Kmeans,0.086854,0
2,Kmeans,0.453742,1
2,Kmeans,0.34388,0
2,Kmeans,0.208234,0
2,Kmeans,0.436301,1
2,Kmeans,0.208046,0
2,Kmeans,0.304998,0
2,Kmeans,0.351452,0
2,Kmeans,0.340365,0
2,Kmeans,0.143573,1
2,Kmeans,0.120591,1
2,Kmeans,0.109532,1
2,Kmeans,0.307156,0
2,Kmeans,0.432049,1
2,Kmeans,0.193121,1
2,Kmeans,0.361936,0
2,Kmeans,0.178577,1
2,Kmeans,0.445447,1
2,Kmeans,0.350752,0
2,Kmeans,0.350155,1
2,Kmeans,0.156645,1
2,Kmeans,0.201816,0
2,Kmeans,0.312296,0
2,Kmeans,0.359337,0
2,Kmeans,0.442517,1
2,Kmeans,0.359413,1
2,Kmeans,0.285298,0
2,Kmeans,0.292391,0
2,Kmeans,0.241595,0
2,Kmeans,0.427878,1
2,Kmeans,0.411639,1
2,Kmeans,0.292428,0
2,Kmeans,0.309691,0
2,Kmeans,0.24564,0
2,Kmeans,0.181036,0
2,Kmeans,0.303776,0
2,Kmeans,0.311072,0
2,Kmeans,0.270991,0
2,Kmeans,0.21406,1
2,Kmeans,0.189695,0
2,Kmeans,0.289533,0
2,Kmeans,0.136627,0
2,Kmeans,0.29871,0
2,Kmeans,0.086778,1
2,Kmeans,0.317358,0
2,Kmeans,0.372851,0
2,Kmeans,0.235392,0
2,Kmeans,0.198427,0
2,Kmeans,0.351591,0
2,Kmeans,0.32403,0
2,Kmeans,0.269846,0
2,Kmeans,0.26349,0
2,Kmeans,0.266787,0
2,Kmeans,0.364972,0
2,Kmeans,0.31033,0
2,Kmeans,0.169683,0
2,Kmeans,0.246126,0
2,Kmeans,0.364125,0
2,Kmeans,0.361981,0
2,Kmeans,0.18091,1
2,Kmeans,0.184037,0
2,Kmeans,0.202649,1
2,Kmeans,0.100115,0
2,Kmeans,0.34944,1
2,Kmeans,0.285996,0
2,Kmeans,0.451636,1
2,Kmeans,0.2621,0
2,Kmeans,0.232035,0
2,Kmeans,0.334893,0
2,Kmeans,0.180382,1
2,Kmeans,0.211397,0
2,Kmeans,0.329856,0
2,Kmeans,0.428128,1
2,Kmeans,0.040506,1
2,Kmeans,0.142459,1
2,Kmeans,0.206103,1
2,Kmeans,0.091321,1
2,Kmeans,0.238138,0
2,Kmeans,0.201675,0
2,Kmeans,0.280891,0
2,Kmeans,0.366488,0
2,Kmeans,0.04127,1
2,Kmeans,0.299997,0
2,Kmeans,0.2772,0
2,Kmeans,0.346018,0
2,Kmeans,0.237783,0
2,Kmeans,0.421182,1
2,Kmeans,0.398187,1
2,Kmeans,0.346033,0
2,Kmeans,0.199576,1
2,Kmeans,0.373904,1
2,Kmeans,0.205179,1
2,Kmeans,0.170031,1
2,Kmeans,0.313082,0
2,Kmeans,0.127636,1
2,Kmeans,0.366342,1
2,Kmeans,0.283916,0
2,Kmeans,0.222863,0
2,Kmeans,0.307382,0
2,Kmeans,0.393261,1
2,Kmeans,0.288615,0
2,Kmeans,0.328132,0
2,Kmeans,0.330633,0
2,Kmeans,0.245022,0
2,Kmeans,0.342016,0
2,Kmeans,0.103029,0
2,Kmeans,0.284171,0
2,Kmeans,0.319794,0
2,Kmeans,0.40367,1
2,Kmeans,0.277225,0
2,Kmeans,0.279958,0
2,Kmeans,0.116184,0
2,Kmeans,0.373846,0
2,Kmeans,0.313427,0
2,Kmeans,0.147285,1
2,Kmeans,0.218407,0
2,Kmeans,0.13607,1
2,Kmeans,0.410684,1
2,Kmeans,0.222201,0
2,Kmeans,0.372781,1
2,Kmeans,0.220397,0
2,Kmeans,0.312481,0
2,Kmeans,0.158504,1
2,Kmeans,0.202987,0
2,Kmeans,0.234752,0
2,Kmeans,0.33005,0
2,Kmeans,0.289772,0
2,Kmeans,0.32183,0
2,Kmeans,0.259331,0
2,Kmeans,0.359165,0
2,Kmeans,0.242265,0
2,Kmeans,0.246221,0
2,Kmeans,0.347512,0
2,Kmeans,0.248529,0
2,Kmeans,0.331054,0
2,Kmeans,0.4454,1
2,Kmeans,0.109996,1
2,Kmeans,0.333276,1
2,Kmeans,0.348876,1
2,Kmeans,0.239436,0
2,Kmeans,0.282325,0
2,Kmeans,0.292209,0
2,Kmeans,0.121443,1
2,Kmeans,0.341772,0
2,Kmeans,0.024589,0
2,Kmeans,0.248199,0
2,Kmeans,0.179972,1
2,Kmeans,0.141362,0
2,Kmeans,0.329671,0
2,Kmeans,0.221572,0
2,Kmeans,0.337147,1
2,Kmeans,0.309566,0
2,Kmeans,0.132143,0
2,Kmeans,0.384805,1
2,Kmeans,0.335297,0
2,Kmeans,-0.019686,0
2,Kmeans,0.356249,0
2,Kmeans,0.12941,1
2,Kmeans,0.433796,1
2,Kmeans,0.348616,0
2,Kmeans,0.320534,0
2,Kmeans,0.320963,1
2,Kmeans,0.251378,0
2,Kmeans,0.231383,0
2,Kmeans,0.291978,0
2,Kmeans,0.066973,0
2,Kmeans,0.228321,0
2,Kmeans,0.047903,0
2,Kmeans,0.425192,1
2,Kmeans,0.173835,1
2,Kmeans,0.222379,0
2,Kmeans,0.270089,0
2,Kmeans,0.334575,0
2,Kmeans,0.042464,0
2,Kmeans,0.32186,0
2,Kmeans,0.346203,0
2,Kmeans,0.264134,0
2,Kmeans,0.223562,0
2,Kmeans,0.397799,1
2,Kmeans,0.338806,1
2,Kmeans,0.156953,0
2,Kmeans,0.288207,0
2,Kmeans,0.150882,0
2,Kmeans,0.317014,0
2,Kmeans,0.332632,0
2,Kmeans,0.169909,1
2,Kmeans,0.367623,0
2,Kmeans,0.358942,1
2,Kmeans,0.288125,0
2,Kmeans,0.444397,1
2,Kmeans,0.144995,1
2,Kmeans,0.239083,0
2,Kmeans,0.072809,0
2,Kmeans,0.372632,1
2,Kmeans,0.31743,0
2,Kmeans,0.446298,1
2,Kmeans,0.385743,1
2,Kmeans,0.320139,0
2,Kmeans,0.321539,0
2,Kmeans,0.393283,1
2,Kmeans,0.006383,0
2,Kmeans,0.312451,0
2,Kmeans,0.299131,0
2,Kmeans,0.367378,1
2,Kmeans,0.341155,0
2,Kmeans,0.320144,1
2,Kmeans,0.309925,0
2,Kmeans,0.046982,1
2,Kmeans,0.221936,0
2,Kmeans,0.003713,1
2,Kmeans,0.114649,0
2,Kmeans,0.30906,0
2,Kmeans,0.223144,0
2,Kmeans,0.289155,0
2,Kmeans,0.199694,1
2,Kmeans,0.307593,0
2,Kmeans,0.358075,0
2,Kmeans,0.37672,1
2,Kmeans,0.081842,1
2,Kmeans,0.364997,0
2,Kmeans,0.344925,0
2,Kmeans,0.325257,0
2,Kmeans,0.202596,1
2,Kmeans,0.230208,0
2,Kmeans,0.301888,0
2,Kmeans,0.296277,0
2,Kmeans,0.238135,0
2,Kmeans,0.379367,1
2,Kmeans,0.373206,0
2,Kmeans,0.116457,0
2,Kmeans,0.35222,0
2,Kmeans,0.265614,0
2,Kmeans,0.386924,1
2,Kmeans,0.232366,0
2,Kmeans,0.450029,1
2,Kmeans,0.37908,1
2,Kmeans,0.308466,0
2,Kmeans,0.214881,1
2,Kmeans,0.355232,1
2,Kmeans,0.38544,1
2,Kmeans,0.120439,0
2,Kmeans,0.378572,0
2,Kmeans,0.232017,0
2,Kmeans,0.047639,1
2,Kmeans,0.179094,0
2,Kmeans,0.204929,0
2,Kmeans,0.302342,0
2,Kmeans,0.220019,0
2,Kmeans,0.403531,1
2,Kmeans,0.151213,1
2,Kmeans,0.365281,0
2,Kmeans,0.451653,1
2,Kmeans,0.234891,0
2,Kmeans,0.16987,1
2,Kmeans,0.310333,0
2,Kmeans,0.361364,1
2,Kmeans,0.418552,1
2,Kmeans,0.223835,0
2,Kmeans,0.333859,0
2,Kmeans,0.334359,0
2,Kmeans,0.136478,1
2,Kmeans,0.278571,0
2,Kmeans,0.288764,0
2,Kmeans,0.147691,1
2,Kmeans,0.18128,1
2,Kmeans,0.344576,0
2,Kmeans,0.408908,1
2,Kmeans,0.42852,1
2,Kmeans,0.291417,0
2,Kmeans,0.210221,0
2,Kmeans,0.304805,0
2,Kmeans,0.359033,0
2,Kmeans,0.402514,1
2,Kmeans,0.429981,1
2,Kmeans,0.448943,1
2,Kmeans,0.383565,1
2,Kmeans,0.033003,0
2,Kmeans,0.232948,0
2,Kmeans,0.227647,1
2,Kmeans,0.423662,1
2,Kmeans,0.192427,1
2,Kmeans,0.448531,1
2,Kmeans,0.456415,1
2,Kmeans,0.150155,1
2,Kmeans,0.414976,1
2,Kmeans,0.261083,0
2,Kmeans,0.350602,0
2,Kmeans,0.101323,1
2,Kmeans,0.096821,1
2,Kmeans,0.38062,1
2,Kmeans,0.208601,0
2,Kmeans,0.332269,0
2,Kmeans,0.281023,0
2,Kmeans,0.289675,0
2,Kmeans,0.297499,0
2,Kmeans,0.336913,0
2,Kmeans,0.091909,1
2,Kmeans,0.011167,0
2,Kmeans,0.312878,0
2,Kmeans,0.307652,0
2,Kmeans,0.409304,1
2,Kmeans,0.447042,1
2,Kmeans,0.199603,0
2,Kmeans,0.385369,1
2,Kmeans,0.302979,0
2,Kmeans,0.439614,1
2,Kmeans,0.206368,1
2,Kmeans,0.132544,1
2,Kmeans,0.440108,1
2,Kmeans,0.353743,1
2,Kmeans,0.272101,0
2,Kmeans,0.287253,0
2,Kmeans,0.134198,0
2,Kmeans,0.391259,0
2,Kmeans,0.182818,1
2,Kmeans,0.447667,1
2,Kmeans,0.3091,0
2,Kmeans,0.185595,1
2,Kmeans,0.357995,0
2,Kmeans,0.100777,1
2,Kmeans,0.094336,0
2,Kmeans,0.382721,1
2,Kmeans,0.232708,0
2,Kmeans,0.20897,1
2,Kmeans,0.19976,0
2,Kmeans,0.145508,1
2,Kmeans,0.418489,1
2,Kmeans,0.2207,1
2,Kmeans,0.226285,0
2,Kmeans,0.328929,0
2,Kmeans,0.166637,1
2,Kmeans,0.45296,1
2,Kmeans,0.196429,0
2,Kmeans,0.406858,1
2,Kmeans,0.260597,0
2,Kmeans,0.349928,1
2,Kmeans,0.122194,0
2,Kmeans,0.39825,1
2,Kmeans,0.389161,0
2,Kmeans,0.405275,1
2,Kmeans,0.437284,1
2,Kmeans,0.267908,0
2,Kmeans,0.327631,1
2,Kmeans,0.197556,1
2,Kmeans,0.441576,1
2,Kmeans,0.114147,1
2,Kmeans,0.355995,0
2,Kmeans,0.322438,0
2,Kmeans,0.067111,0
2,Kmeans,0.164373,1
2,Kmeans,0.329384,0
2,Kmeans,0.357515,0
2,Kmeans,0.454306,1
2,Kmeans,0.192802,1
2,Kmeans,0.236933,0
2,Kmeans,0.287497,0
2,Kmeans,0.263922,0
2,Kmeans,0.4277,1
2,Kmeans,0.138863,1
2,Kmeans,0.319678,0
2,Kmeans,0.247954,0
2,Kmeans,0.347861,1
2,Kmeans,0.21481,1
2,Kmeans,0.395068,1
2,Kmeans,0.420188,1
2,Kmeans,0.071398,0
2,Kmeans,0.308426,1
2,Kmeans,0.164974,1
2,Kmeans,0.352428,1
2,Kmeans,0.455014,1
2,Kmeans,0.317201,0
2,Kmeans,0.393324,0
2,Kmeans,0.373172,0
2,Kmeans,0.24628,0
2,Kmeans,0.317717,0
2,Kmeans,0.249169,0
2,Kmeans,0.196984,1
2,Kmeans,0.083604,0
2,Kmeans,0.420339,1
2,Kmeans,0.170972,0
2,Kmeans,0.244031,0
2,Kmeans,0.416431,1
2,Kmeans,0.037589,0
2,Kmeans,0.267225,0
2,Kmeans,0.315806,0
2,Kmeans,0.349252,0
2,Kmeans,0.081635,1
2,Kmeans,0.435846,1
2,Kmeans,0.227309,0
2,Kmeans,0.258171,0
2,Kmeans,0.307942,0
2,Kmeans,0.287547,0
2,Kmeans,0.32954,0
2,Kmeans,0.322678,0
2,Kmeans,0.117416,1
2,Kmeans,0.377229,1
2,Kmeans,0.445728,1
2,Kmeans,0.437865,1
2,Kmeans,0.256316,0
2,Kmeans,0.280901,0
2,Kmeans,0.185211,1
2,Kmeans,0.336414,0
2,Kmeans,0.181007,1
2,Kmeans,0.398169,1
2,Kmeans,0.198069,0
2,Kmeans,0.338723,0
2,Kmeans,0.445773,1
2,Kmeans,0.352035,0
2,Kmeans,0.37029,0
2,Kmeans,0.340333,0
2,Kmeans,0.439946,1
2,Kmeans,0.261079,0
2,Kmeans,0.343477,0
2,Kmeans,0.118399,1
2,Kmeans,0.224547,0
2,Kmeans,0.17185,1
2,Kmeans,0.19763,0
2,Kmeans,0.403861,1
2,Kmeans,0.348454,1
2,Kmeans,0.228521,0
2,Kmeans,0.304567,1
2,Kmeans,0.383625,0
2,Kmeans,0.084895,1
2,Kmeans,0.403203,1
2,Kmeans,0.417887,1
2,Kmeans,0.303436,0
2,Kmeans,0.416749,1
2,Kmeans,0.279799,0
2,Kmeans,0.336102,0
2,Kmeans,0.306733,0
2,Kmeans,0.088134,0
2,Kmeans,0.134156,1
2,Kmeans,0.159338,1
2,Kmeans,0.297174,0
2,Kmeans,0.343888,0
2,Kmeans,0.339088,0
2,Kmeans,0.367356,1
2,Kmeans,0.378075,0
2,Kmeans,0.209902,0
2,Kmeans,0.241221,0
2,Kmeans,0.192032,1
2,Kmeans,0.389011,1
2,Kmeans,0.254909,0
2,Kmeans,0.334039,0
2,Kmeans,0.339069,1
2,Kmeans,0.383493,1
2,Kmeans,0.147692,1
2,Kmeans,0.111398,0
2,Kmeans,0.164456,0
2,Kmeans,0.354434,0
2,Kmeans,0.313594,0
2,Kmeans,0.338677,0
2,Kmeans,0.078184,0
2,Kmeans,0.397918,1
2,Kmeans,0.423915,1
2,Kmeans,0.444477,1
2,Kmeans,0.264457,0
2,Kmeans,0.295417,0
2,Kmeans,0.231715,0
2,Kmeans,0.348447,0
2,Kmeans,0.174226,1
2,Kmeans,0.338497,0
2,Kmeans,0.337116,0
2,Kmeans,0.166746,1
2,Kmeans,0.403841,1
2,Kmeans,0.138032,1
2,Kmeans,0.164835,1
2,Kmeans,0.442494,1
2,Kmeans,0.393789,1
2,Kmeans,0.305006,0
2,Kmeans,0.288573,0
2,Kmeans,0.349897,0
2,Kmeans,0.288303,0
2,Kmeans,0.206971,0
2,Kmeans,0.206409,0
2,Kmeans,0.423124,1
2,Kmeans,0.233255,0
2,Kmeans,0.34952,0
2,Kmeans,0.339786,0
2,Kmeans,0.41533,1
2,Kmeans,0.338644,0
2,Kmeans,0.101681,1
2,Kmeans,0.332011,0
2,Kmeans,0.240429,0
2,Kmeans,0.202357,1
2,Kmeans,0.350442,0
2,Kmeans,0.309432,0
2,Kmeans,0.368095,0
2,Kmeans,0.357666,0
2,Kmeans,0.359588,0
2,Kmeans,0.195848,1
2,Kmeans,0.322226,1
2,Kmeans,0.314977,1
2,Kmeans,0.344466,0
2,Kmeans,0.29984,0
2,Kmeans,0.188002,0
2,Kmeans,0.187946,1
2,Kmeans,0.236009,0
2,Kmeans,0.176112,1
2,Kmeans,0.28671,0
2,Kmeans,0.313587,0
2,Kmeans,0.241113,0
2,Kmeans,0.27835,0
2,Kmeans,0.133013,1
2,Kmeans,0.228725,0
2,Kmeans,0.216494,0
2,Kmeans,0.247988,0
2,Kmeans,0.288226,0
2,Kmeans,0.379234,1
2,Kmeans,0.070568,0
2,Kmeans,0.143384,1
2,Kmeans,0.141769,1
2,Kmeans,0.316208,0
2,Kmeans,0.43678,1
2,Kmeans,0.263999,0
2,Kmeans,0.436637,1
2,Kmeans,0.356344,0
2,Kmeans,0.375656,0
2,Kmeans,0.266166,0
2,Kmeans,0.381068,0
2,Kmeans,0.291632,0
2,Kmeans,0.402176,1
2,Kmeans,0.282758,0
2,Kmeans,0.321958,0
2,Kmeans,0.27802,0
2,Kmeans,0.300272,0
2,Kmeans,0.458743,1
2,Kmeans,0.433309,1
2,Kmeans,0.317493,0
2,Kmeans,0.270243,0
2,Kmeans,0.265036,0
2,Kmeans,0.311298,0
2,Kmeans,0.275365,0
2,Kmeans,0.421302,1
2,Kmeans,0.351871,0
2,Kmeans,0.208545,0
2,Kmeans,0.2376,0
2,Kmeans,0.256812,0
2,Kmeans,0.063613,0
2,Kmeans,0.327077,0
2,Kmeans,0.269596,0
2,Kmeans,0.116218,0
2,Kmeans,0.369349,1
2,Kmeans,0.424381,1
2,Kmeans,0.108545,1
2,Kmeans,0.388276,1
2,Kmeans,0.174263,0
2,Kmeans,0.339418,0
2,Kmeans,0.117802,0
2,Kmeans,0.3397,1
2,Kmeans,0.391477,1
2,Kmeans,0.383145,1
2,Kmeans,0.260323,0
2,Kmeans,0.060829,1
2,Kmeans,0.385557,1
2,Kmeans,0.19254,1
2,Kmeans,0.346753,1
2,Kmeans,0.215771,0
2,Kmeans,0.239493,0
2,Kmeans,0.289185,0
2,Kmeans,0.147425,1
2,Kmeans,0.301586,0
2,Kmeans,0.038427,0
2,Kmeans,0.250715,0
2,Kmeans,0.137996,1
2,Kmeans,0.287306,0
2,Kmeans,0.347709,0
2,Kmeans,0.13535,0
2,Kmeans,0.286017,0
2,Kmeans,0.023813,1
2,Kmeans,0.336501,0
2,Kmeans,0.361866,0
2,Kmeans,0.382287,1
2,Kmeans,0.264683,0
2,Kmeans,0.054777,0
2,Kmeans,0.378086,1
2,Kmeans,0.361495,1
2,Kmeans,0.437446,1
2,Kmeans,0.08087,1
2,Kmeans,0.208985,0
2,Kmeans,0.298734,0
2,Kmeans,0.25788,0
2,Kmeans,0.351665,0
2,Kmeans,0.228616,0
2,Kmeans,0.434174,1
2,Kmeans,0.443706,1
2,Kmeans,0.433224,1
2,Kmeans,0.04213,0
2,Kmeans,0.423944,1
2,Kmeans,0.357148,0
2,Kmeans,0.362107,1
2,Kmeans,0.338811,0
2,Kmeans,0.188109,0
2,Kmeans,0.049399,0
2,Kmeans,0.322622,0
2,Kmeans,0.256485,0
2,Kmeans,0.421389,1
2,Kmeans,0.200502,0
2,Kmeans,0.286036,0
