k,type,score,label
2,Kmeans,0.086233,1
2,Kmeans,0.259843,0
2,Kmeans,0.031526,1
2,Kmeans,0.198641,0
2,Kmeans,0.17148,1
2,Kmeans,0.252247,0
2,Kmeans,-0.047585,1
2,Kmeans,0.243695,0
2,Kmeans,0.153866,0
2,Kmeans,-0.063922,1
2,Kmeans,0.217642,0
2,Kmeans,0.470106,0
2,Kmeans,0.351601,0
2,Kmeans,0.432447,0
2,Kmeans,0.046788,1
2,Kmeans,0.176437,0
2,Kmeans,0.16196,1
2,Kmeans,0.308155,1
2,Kmeans,-0.077374,1
2,Kmeans,0.364548,0
2,Kmeans,0.442602,0
2,Kmeans,0.061558,1
2,Kmeans,0.071342,1
2,Kmeans,0.41662,0
2,Kmeans,0.258255,0
2,Kmeans,0.249512,0
2,Kmeans,0.202405,0
2,Kmeans,0.172179,0
2,Kmeans,-0.045455,1
2,Kmeans,0.267085,0
2,Kmeans,0.333453,0
2,Kmeans,0.374492,0
2,Kmeans,0.04637,1
2,Kmeans,-0.037465,1
2,Kmeans,0.460922,0
2,Kmeans,0.148243,0
2,Kmeans,0.234025,1
2,Kmeans,0.350958,0
2,Kmeans,0.010437,1
2,Kmeans,0.458833,0
2,Kmeans,0.408381,0
2,Kmeans,0.17299,0
2,Kmeans,0.448733,0
2,Kmeans,-0.060247,1
2,Kmeans,-0.015461,1
2,Kmeans,-0.076538,1
2,Kmeans,0.344208,0
2,Kmeans,0.394977,0
2,Kmeans,0.236454,0
2,Kmeans,-0.029116,1
2,Kmeans,0.200432,0
2,Kmeans,0.150877,0
2,Kmeans,0.043165,1
2,Kmeans,-0.11609,1
2,Kmeans,0.162063,0
2,Kmeans,0.03047,1
2,Kmeans,0.250245,1
2,Kmeans,0.004628,1
2,Kmeans,0.087761,1
2,Kmeans,0.193503,0
2,Kmeans,0.408834,0
2,Kmeans,0.145348,1
2,Kmeans,0.008356,1
2,Kmeans,-0.038562,1
2,Kmeans,0.099332,1
2,Kmeans,0.376765,0
2,Kmeans,0.453401,0
2,Kmeans,0.245118,0
2,Kmeans,0.275832,0
2,Kmeans,-0.051407,1
2,Kmeans,-0.100885,1
2,Kmeans,0.462338,0
2,Kmeans,0.295483,0
2,Kmeans,0.106386,1
2,Kmeans,0.252311,0
2,Kmeans,0.275493,1
2,Kmeans,0.052659,1
2,Kmeans,0.204728,1
2,Kmeans,0.369848,0
2,Kmeans,0.38152,0
2,Kmeans,0.43395,0
2,Kmeans,0.017051,1
2,Kmeans,0.194963,1
2,Kmeans,0.462435,0
2,Kmeans,0.132057,1
2,Kmeans,0.410306,0
2,Kmeans,0.41741,0
2,Kmeans,0.472701,0
2,Kmeans,-0.088435,1
2,Kmeans,0.334441,0
2,Kmeans,0.152657,1
2,Kmeans,0.443969,0
2,Kmeans,0.155399,0
2,Kmeans,0.25175,0
2,Kmeans,0.231316,1
2,Kmeans,0.266652,1
2,Kmeans,0.120385,0
2,Kmeans,0.428663,0
2,Kmeans,0.351622,0
2,Kmeans,0.063735,1
2,Kmeans,0.231245,0
2,Kmeans,0.288847,0
2,Kmeans,0.227683,0
2,Kmeans,0.094219,0
2,Kmeans,0.134922,0
2,Kmeans,0.467008,0
2,Kmeans,0.125709,1
2,Kmeans,-0.00791,1
2,Kmeans,0.173535,1
2,Kmeans,0.131428,1
2,Kmeans,0.199862,1
2,Kmeans,0.103541,1
2,Kmeans,0.061559,1
2,Kmeans,0.24365,0
2,Kmeans,0.139942,0
2,Kmeans,0.090101,0
2,Kmeans,0.110095,1
2,Kmeans,0.257887,0
2,Kmeans,0.197537,0
2,Kmeans,0.199306,1
2,Kmeans,0.186063,0
2,Kmeans,0.230183,1
2,Kmeans,0.274702,0
2,Kmeans,-0.033922,1
2,Kmeans,0.462495,0
2,Kmeans,-0.04447,1
2,Kmeans,0.167815,1
2,Kmeans,-0.017141,1
2,Kmeans,0.302896,0
2,Kmeans,0.111868,1
2,Kmeans,0.397206,0
2,Kmeans,0.181561,0
2,Kmeans,0.341166,0
2,Kmeans,0.254621,0
2,Kmeans,0.170551,1
2,Kmeans,-0.022266,1
2,Kmeans,0.14423,1
2,Kmeans,0.259927,0
2,Kmeans,0.361086,0
2,Kmeans,0.088052,1
2,Kmeans,0.449207,0
2,Kmeans,0.26706,0
2,Kmeans,0.131256,0
2,Kmeans,0.220597,1
2,Kmeans,0.376367,0
2,Kmeans,0.237174,1
2,Kmeans,0.23208,0
2,Kmeans,0.005825,1
2,Kmeans,0.370306,0
2,Kmeans,0.030645,1
2,Kmeans,0.117381,1
2,Kmeans,0.1406,0
2,Kmeans,0.480713,0
2,Kmeans,-0.044545,1
2,Kmeans,-0.042741,1
2,Kmeans,0.439921,0
2,Kmeans,0.187119,0
2,Kmeans,0.37863,0
2,Kmeans,0.295981,0
2,Kmeans,0.14755,1
2,Kmeans,0.333154,0
2,Kmeans,-0.073926,1
2,Kmeans,0.464176,0
2,Kmeans,0.261467,1
2,Kmeans,-0.059355,1
2,Kmeans,0.179857,1
2,Kmeans,0.190167,0
2,Kmeans,0.443685,0
2,Kmeans,0.096012,1
2,Kmeans,0.266135,0
2,Kmeans,0.157556,1
2,Kmeans,0.142453,0
2,Kmeans,-0.042987,1
2,Kmeans,0.422386,0
2,Kmeans,0.456374,0
2,Kmeans,-0.035017,1
2,Kmeans,-0.015865,1
2,Kmeans,0.449551,0
2,Kmeans,0.1225,1
2,Kmeans,0.395557,0
2,Kmeans,0.288575,0
2,Kmeans,-0.102594,1
2,Kmeans,0.279348,0
2,Kmeans,0.404616,0
2,Kmeans,0.35608,0
2,Kmeans,0.334307,0
2,Kmeans,0.200532,1
2,Kmeans,0.204278,1
2,Kmeans,0.360592,0
2,Kmeans,0.257526,1
2,Kmeans,0.160492,1
2,Kmeans,0.31081,0
2,Kmeans,0.172757,1
2,Kmeans,0.289317,0
2,Kmeans,0.136276,1
2,Kmeans,0.107486,1
2,Kmeans,-0.045809,1
2,Kmeans,0.078291,0
2,Kmeans,0.252416,0
2,Kmeans,0.322057,0
2,Kmeans,0.202321,1
2,Kmeans,0.27593,1
2,Kmeans,0.351698,0
2,Kmeans,0.151523,0
2,Kmeans,0.207128,1
2,Kmeans,-0.02401,1
2,Kmeans,0.294674,1
2,Kmeans,0.069888,1
2,Kmeans,0.172515,1
2,Kmeans,0.468023,0
2,Kmeans,0.210186,0
2,Kmeans,0.12417,1
2,Kmeans,0.393246,0
2,Kmeans,0.3648,0
2,Kmeans,0.20355,1
2,Kmeans,0.172044,1
2,Kmeans,0.139022,1
2,Kmeans,0.323765,0
2,Kmeans,0.1114,1
2,Kmeans,0.244262,1
2,Kmeans,0.087497,1
2,Kmeans,0.446898,0
2,Kmeans,-0.113278,1
2,Kmeans,-0.107403,1
2,Kmeans,-0.024007,1
2,Kmeans,0.090775,0
2,Kmeans,0.427267,0
2,Kmeans,0.455138,0
2,Kmeans,0.054853,1
2,Kmeans,-0.024556,1
2,Kmeans,0.220607,0
2,Kmeans,0.306738,1
2,Kmeans,0.01142,1
2,Kmeans,0.239707,0
2,Kmeans,0.457785,0
2,Kmeans,0.083794,1
2,Kmeans,0.426118,0
2,Kmeans,0.318916,0
2,Kmeans,0.20838,1
2,Kmeans,-0.077411,1
2,Kmeans,0.41571,0
2,Kmeans,-0.017588,1
2,Kmeans,0.415952,0
2,Kmeans,0.204203,0
2,Kmeans,0.430344,0
2,Kmeans,0.031065,1
2,Kmeans,0.28886,0
2,Kmeans,0.07758,1
2,Kmeans,0.119643,1
2,Kmeans,0.323982,0
2,Kmeans,0.113912,1
2,Kmeans,0.26584,0
2,Kmeans,0.461816,0
2,Kmeans,0.093539,1
2,Kmeans,0.24692,0
2,Kmeans,0.157084,1
2,Kmeans,0.364708,0
2,Kmeans,0.425891,0
2,Kmeans,0.351837,0
2,Kmeans,0.381988,0
2,Kmeans,0.263081,0
2,Kmeans,0.259802,0
2,Kmeans,0.248103,0
2,Kmeans,-0.069941,1
2,Kmeans,0.015093,1
2,Kmeans,-0.073413,1
2,Kmeans,-0.008196,1
2,Kmeans,0.158529,1
2,Kmeans,0.077257,1
2,Kmeans,0.1429,0
2,Kmeans,-0.029197,1
2,Kmeans,0.094806,0
2,Kmeans,0.072621,1
2,Kmeans,0.118758,0
2,Kmeans,0.412694,0
2,Kmeans,0.341704,0
2,Kmeans,0.282948,0
2,Kmeans,-0.01679,1
2,Kmeans,0.202724,1
2,Kmeans,0.136614,1
2,Kmeans,0.287441,1
2,Kmeans,0.437285,0
2,GMM,0.189932,0
2,GMM,0.163811,0
2,GMM,0.270287,0
2,GMM,0.292436,1
2,GMM,0.001561,1
2,GMM,0.175372,0
2,GMM,0.308252,0
2,GMM,0.180955,0
2,GMM,0.107471,1
2,GMM,0.148525,1
2,GMM,0.345387,1
2,GMM,0.214976,1
2,GMM,0.28093,0
2,GMM,0.049439,0
2,GMM,-0.013293,0
2,GMM,0.356532,1
2,GMM,0.187629,0
2,GMM,0.363001,1
2,GMM,0.111277,0
2,GMM,0.278878,1
2,GMM,0.379755,1
2,GMM,0.011591,1
2,GMM,0.209216,0
2,GMM,0.214615,0
2,GMM,0.247656,0
2,GMM,0.174943,0
2,GMM,0.254224,0
2,GMM,0.288634,1
2,GMM,0.251168,0
2,GMM,0.227206,0
2,GMM,0.18484,1
2,GMM,0.012605,0
2,GMM,0.2662,0
2,GMM,0.26968,1
2,GMM,0.276522,0
2,GMM,0.126199,0
2,GMM,0.11989,1
2,GMM,0.171651,0
2,GMM,0.091461,0
2,GMM,0.141658,1
2,GMM,0.115522,1
2,GMM,0.313871,0
2,GMM,0.235214,1
2,GMM,0.336604,1
2,GMM,0.150179,1
2,GMM,0.005004,1
2,GMM,0.2021,0
2,GMM,0.310357,1
2,GMM,0.352466,1
2,GMM,-0.067652,0
2,GMM,0.254561,0
2,GMM,0.110694,0
2,GMM,0.125544,1
2,GMM,0.243664,0
2,GMM,0.04714,0
2,GMM,0.129781,0
2,GMM,0.332181,1
2,GMM,0.295726,1
2,GMM,0.195868,1
2,GMM,0.189109,1
2,GMM,0.229689,0
2,GMM,0.162323,1
2,GMM,0.230225,1
2,GMM,0.266799,0
2,GMM,0.271972,0
2,GMM,0.140429,0
2,GMM,0.091655,0
2,GMM,0.210104,1
2,GMM,0.118703,0
2,GMM,0.336017,0
2,GMM,0.338799,0
2,GMM,0.1064,0
2,GMM,0.302158,0
2,GMM,0.050611,1
2,GMM,0.104576,0
2,GMM,0.301662,0
2,GMM,0.159942,0
2,GMM,0.193126,1
2,GMM,-0.064023,1
2,GMM,0.193695,1
2,GMM,0.134737,1
2,GMM,0.26093,0
2,GMM,0.152521,0
2,GMM,0.104241,1
2,GMM,0.226208,0
2,GMM,0.144522,1
2,GMM,0.169889,0
2,GMM,0.318865,1
2,GMM,0.239852,0
2,GMM,0.320515,0
2,GMM,0.200533,1
2,GMM,0.26721,1
2,GMM,0.361076,1
2,GMM,0.343455,1
2,GMM,0.200149,0
2,GMM,0.13132,0
2,GMM,0.030711,0
2,GMM,0.143717,1
2,GMM,0.178593,0
2,GMM,0.38934,1
2,GMM,0.046899,0
2,GMM,0.254603,1
2,GMM,0.179602,0
2,GMM,0.25998,1
2,GMM,0.243724,0
2,GMM,0.222559,0
2,GMM,0.188519,0
2,GMM,0.359151,1
2,GMM,0.029899,0
2,GMM,0.320349,1
2,GMM,0.065738,1
2,GMM,0.293587,0
2,GMM,0.030777,1
2,GMM,0.02772,1
2,GMM,0.112339,0
2,GMM,0.164163,0
2,GMM,0.240182,0
2,GMM,0.199578,1
2,GMM,0.242772,0
2,GMM,0.164078,1
2,GMM,0.161123,0
2,GMM,0.261016,0
2,GMM,0.102081,0
2,GMM,0.178839,0
2,GMM,-0.078921,1
2,GMM,0.068614,1
2,GMM,0.11308,0
2,GMM,0.153527,0
2,GMM,0.295719,1
2,GMM,0.059447,0
2,GMM,0.068499,1
2,GMM,0.365097,1
2,GMM,0.260212,0
2,GMM,0.040581,1
2,GMM,0.309359,0
2,GMM,0.250392,0
2,GMM,0.11787,0
2,GMM,0.133482,0
2,GMM,0.289425,0
2,GMM,0.164666,0
2,GMM,0.139693,1
2,GMM,0.278832,0
2,GMM,0.370577,1
2,GMM,0.313465,1
2,GMM,0.26861,0
2,GMM,0.042459,1
2,GMM,0.296415,0
2,GMM,0.201475,1
2,GMM,0.375321,1
2,GMM,0.302501,1
2,GMM,0.130282,0
2,GMM,0.274793,1
2,GMM,0.308132,0
2,GMM,0.142609,1
2,GMM,0.279912,1
2,GMM,-0.014703,1
2,GMM,0.224175,1
2,GMM,0.296509,1
2,GMM,0.203569,0
2,GMM,0.148749,0
2,GMM,0.047061,0
2,GMM,-0.098095,1
2,GMM,0.288836,0
2,GMM,0.130717,1
2,GMM,0.191031,0
2,GMM,0.222024,0
2,GMM,0.043849,0
2,GMM,0.199936,0
2,GMM,0.064747,1
2,GMM,0.145692,0
2,GMM,0.070715,1
2,GMM,-0.053589,1
2,GMM,0.176816,1
2,GMM,0.121568,0
2,GMM,0.288207,1
2,GMM,0.071526,0
2,GMM,0.17485,0
2,GMM,0.141115,1
2,GMM,0.207975,0
2,GMM,-0.025127,1
2,GMM,0.220301,0
2,GMM,0.248257,1
2,GMM,0.102051,0
2,GMM,0.247088,1
2,GMM,0.094383,0
2,GMM,0.032475,0
2,GMM,0.06801,0
2,GMM,0.041435,0
2,GMM,0.190265,1
2,GMM,0.281741,0
2,GMM,0.277808,0
2,GMM,0.067936,1
2,GMM,0.368129,1
2,GMM,0.031056,1
2,GMM,0.019796,1
2,GMM,0.337853,1
2,GMM,0.019457,1
2,GMM,0.239367,1
2,GMM,0.238114,0
2,GMM,0.117098,1
2,GMM,0.350254,1
2,GMM,0.181384,0
2,GMM,0.094392,0
2,GMM,-0.042604,1
2,GMM,0.055232,1
2,GMM,0.350811,1
2,GMM,0.243379,0
2,GMM,0.35276,1
2,GMM,0.083083,0
2,GMM,-0.003661,1
2,GMM,0.196214,1
2,GMM,0.136897,1
2,GMM,0.034297,0
2,GMM,0.220317,0
2,GMM,0.162078,1
2,GMM,0.120045,1
2,GMM,0.308411,1
2,GMM,0.112538,0
2,GMM,0.285861,0
2,GMM,0.140122,0
2,GMM,0.147857,1
2,GMM,-0.036731,1
2,GMM,0.084905,0
2,GMM,-0.066999,1
2,GMM,0.279836,0
2,GMM,0.110294,1
2,GMM,0.203193,1
2,GMM,0.355582,1
2,GMM,0.164385,1
2,GMM,0.208595,1
2,GMM,0.203304,0
2,GMM,-0.061926,1
2,GMM,0.343963,1
2,GMM,0.205664,0
2,GMM,0.251723,0
2,GMM,0.317547,1
2,GMM,0.092579,0
2,GMM,0.025629,1
2,GMM,0.20003,1
2,GMM,0.209753,0
2,GMM,-0.007113,1
2,GMM,0.257534,0
2,GMM,0.05168,1
2,GMM,0.381026,1
2,GMM,0.29082,1
2,GMM,0.20352,0
2,GMM,0.189222,1
2,GMM,0.053885,1
2,GMM,0.122365,0
2,GMM,0.259386,0
2,GMM,0.265049,0
2,GMM,0.236507,1
2,GMM,0.299383,1
2,GMM,-0.10567,1
2,GMM,0.358012,1
2,GMM,0.094299,0
2,GMM,0.012785,0
2,GMM,0.00539,1
2,GMM,0.298432,1
2,GMM,0.053058,0
2,GMM,0.258971,0
2,GMM,0.349019,1
2,GMM,0.127242,0
2,GMM,0.223539,1
2,GMM,0.333106,1
2,GMM,0.249386,0
2,GMM,0.237765,0
2,GMM,0.231822,0
2,GMM,0.192204,0
2,GMM,0.207543,0
2,GMM,0.200449,0
2,GMM,0.280844,1
2,GMM,0.282643,0
2,GMM,0.284971,0
2,GMM,0.065919,0
2,GMM,0.290417,0
2,GMM,0.142664,1
2,GMM,0.075043,1
2,GMM,0.142068,0
2,GMM,0.218562,1
2,GMM,0.090692,0
2,GMM,0.187064,0
2,GMM,0.027559,0
2,GMM,0.356791,1
2,GMM,0.110798,1
2,GMM,0.126837,0
2,GMM,-0.068175,0
2,GMM,0.252149,1
2,GMM,0.237733,0
2,GMM,0.05383,1
2,GMM,0.3573,1
2,GMM,0.149716,0
2,GMM,0.251409,0
2,GMM,0.122615,0
2,GMM,0.235654,1
2,GMM,0.066802,0
2,GMM,0.361365,1
2,GMM,0.151232,0
2,GMM,0.009368,1
2,GMM,0.152152,1
2,GMM,0.101104,0
2,GMM,0.315292,1
2,GMM,0.191438,0
2,GMM,-0.007014,0
2,GMM,0.278258,1
2,GMM,0.245821,0
2,GMM,0.139794,0
2,GMM,0.046803,1
2,GMM,0.116774,0
2,GMM,0.031245,0
2,GMM,0.165358,1
2,GMM,0.164469,0
2,GMM,0.318151,1
2,GMM,0.208274,1
2,GMM,0.252634,0
2,GMM,0.119238,1
2,GMM,0.020798,1
2,GMM,0.015908,1
2,GMM,0.157196,1
2,GMM,0.043047,0
2,GMM,0.148204,0
2,GMM,0.13386,0
2,GMM,0.184621,1
2,GMM,0.003665,0
2,GMM,0.055821,1
2,GMM,0.250747,0
2,GMM,0.259312,0
2,GMM,0.121399,0
2,GMM,0.200808,0
2,GMM,0.290276,0
2,GMM,0.057946,1
2,GMM,0.337538,1
2,GMM,0.017696,1
2,GMM,0.240613,0
2,GMM,-0.001316,0
2,GMM,0.124809,0
2,GMM,-0.019144,1
2,GMM,0.025322,1
2,GMM,0.096066,1
2,GMM,0.290404,0
2,GMM,0.277879,1
2,GMM,0.02764,0
2,GMM,-0.123347,1
2,GMM,0.152362,0
2,GMM,0.291795,1
2,GMM,0.261995,0
2,GMM,0.272943,1
2,GMM,-0.105836,1
2,GMM,0.094107,0
2,GMM,0.188777,1
2,GMM,0.201738,0
2,GMM,0.142925,0
2,GMM,0.213017,0
2,GMM,0.230489,0
2,GMM,0.270031,0
2,GMM,0.103105,0
2,GMM,0.135362,0
2,GMM,0.133702,1
2,GMM,0.067541,1
2,GMM,0.362288,1
2,GMM,0.175471,0
2,GMM,0.300709,1
2,GMM,0.116183,1
2,GMM,0.16948,1
2,GMM,0.210753,1
2,GMM,0.161065,0
2,GMM,0.240456,0
2,GMM,0.194343,0
2,GMM,0.216729,1
2,GMM,0.283176,1
2,GMM,0.287967,1
2,GMM,0.098706,0
2,GMM,0.295677,1
2,GMM,0.198173,1
2,GMM,0.203243,0
3,Kmeans,0.092871,1
3,Kmeans,0.439703,0
3,Kmeans,0.384275,0
3,Kmeans,0.063226,2
3,Kmeans,0.330378,0
3,Kmeans,0.108753,1
3,Kmeans,0.17652,0
3,Kmeans,0.287313,0
3,Kmeans,0.021935,2
3,Kmeans,0.147846,0
3,Kmeans,0.342786,2
3,Kmeans,0.169553,2
3,Kmeans,0.254458,0
3,Kmeans,0.20311,1
3,Kmeans,0.201101,1
3,Kmeans,0.269989,2
3,Kmeans,0.455727,0
3,Kmeans,0.36676,2
3,Kmeans,0.204107,1
3,Kmeans,0.204454,2
3,Kmeans,0.356568,2
3,Kmeans,0.057315,1
3,Kmeans,0.220235,0
3,Kmeans,0.248348,0
3,Kmeans,0.36677,0
3,Kmeans,0.309576,1
3,Kmeans,0.147142,1
3,Kmeans,0.219126,2
3,Kmeans,0.222294,0
3,Kmeans,0.323199,0
3,Kmeans,0.141088,0
3,Kmeans,0.320331,1
3,Kmeans,0.073794,1
3,Kmeans,0.200354,2
3,Kmeans,0.355966,0
3,Kmeans,0.410477,0
3,Kmeans,0.212927,0
3,Kmeans,0.286135,1
3,Kmeans,0.104606,1
3,Kmeans,0.05769,0
3,Kmeans,0.103255,0
3,Kmeans,0.295942,0
3,Kmeans,0.14383,2
3,Kmeans,0.270085,2
3,Kmeans,0.099671,2
3,Kmeans,0.252065,0
3,Kmeans,0.370748,0
3,Kmeans,0.227154,2
3,Kmeans,0.276031,2
3,Kmeans,0.018315,0
3,Kmeans,0.423503,0
3,Kmeans,0.217025,1
3,Kmeans,0.073965,2
3,Kmeans,0.461096,0
3,Kmeans,0.091964,1
3,Kmeans,0.191664,0
3,Kmeans,0.316939,2
3,Kmeans,0.068268,2
3,Kmeans,0.068439,2
3,Kmeans,0.004187,1
3,Kmeans,0.117507,1
3,Kmeans,0.07578,2
3,Kmeans,0.00809,2
3,Kmeans,0.064805,0
3,Kmeans,0.212224,0
3,Kmeans,0.282456,0
3,Kmeans,0.322405,1
3,Kmeans,0.112321,2
3,Kmeans,0.420257,0
3,Kmeans,0.026158,1
3,Kmeans,0.339964,0
3,Kmeans,0.199867,1
3,Kmeans,0.153304,0
3,Kmeans,0.226374,0
3,Kmeans,0.340341,0
3,Kmeans,0.36934,0
3,Kmeans,-0.032545,1
3,Kmeans,0.205149,2
3,Kmeans,0.277986,0
3,Kmeans,0.081718,2
3,Kmeans,0.011047,2
3,Kmeans,0.385971,0
3,Kmeans,0.193591,1
3,Kmeans,0.221641,0
3,Kmeans,0.10198,1
3,Kmeans,0.069735,1
3,Kmeans,0.347338,1
3,Kmeans,0.13141,2
3,Kmeans,0.429612,0
3,Kmeans,0.212755,0
3,Kmeans,0.043117,2
3,Kmeans,0.033249,2
3,Kmeans,0.402141,2
3,Kmeans,0.343627,2
3,Kmeans,0.228793,0
3,Kmeans,0.106018,1
3,Kmeans,0.155252,0
3,Kmeans,0.045844,2
3,Kmeans,0.196847,0
3,Kmeans,0.367653,2
3,Kmeans,0.186239,0
3,Kmeans,0.148255,2
3,Kmeans,0.101699,1
3,Kmeans,0.040245,2
3,Kmeans,0.485955,0
3,Kmeans,0.34216,0
3,Kmeans,0.454092,0
3,Kmeans,0.381315,2
3,Kmeans,0.147753,0
3,Kmeans,0.365535,2
3,Kmeans,0.20887,1
3,Kmeans,0.138545,1
3,Kmeans,0.295452,0
3,Kmeans,0.360781,0
3,Kmeans,0.229542,1
3,Kmeans,0.231426,1
3,Kmeans,0.406347,0
3,Kmeans,0.058478,0
3,Kmeans,0.144578,0
3,Kmeans,-0.067455,2
3,Kmeans,0.137132,0
3,Kmeans,0.155292,1
3,Kmeans,0.244984,0
3,Kmeans,0.333472,0
3,Kmeans,0.366068,0
3,Kmeans,0.05199,2
3,Kmeans,-0.002401,1
3,Kmeans,0.455876,0
3,Kmeans,0.201979,2
3,Kmeans,0.305489,1
3,Kmeans,0.247806,0
3,Kmeans,0.375571,2
3,Kmeans,0.475112,0
3,Kmeans,0.329481,0
3,Kmeans,-0.029081,1
3,Kmeans,0.46601,0
3,Kmeans,0.074079,1
3,Kmeans,0.119571,1
3,Kmeans,0.155451,1
3,Kmeans,0.34685,0
3,Kmeans,0.238925,0
3,Kmeans,0.136402,0
3,Kmeans,0.367448,2
3,Kmeans,0.176925,2
3,Kmeans,-0.005012,1
3,Kmeans,0.105353,1
3,Kmeans,0.097771,1
3,Kmeans,0.106023,2
3,Kmeans,0.363089,2
3,Kmeans,0.242829,2
3,Kmeans,0.063259,1
3,Kmeans,0.267527,2
3,Kmeans,-0.04578,1
3,Kmeans,0.240305,0
3,Kmeans,0.202263,2
3,Kmeans,0.104983,1
3,Kmeans,0.123788,2
3,Kmeans,0.343998,2
3,Kmeans,0.370067,0
3,Kmeans,0.473378,0
3,Kmeans,0.187917,0
3,Kmeans,0.271048,0
3,Kmeans,0.180405,1
3,Kmeans,0.038992,2
3,Kmeans,0.481353,0
3,Kmeans,0.221006,0
3,Kmeans,0.215507,1
3,Kmeans,0.237238,0
3,Kmeans,0.216843,1
3,Kmeans,0.215691,1
3,Kmeans,0.139495,1
3,Kmeans,0.343244,0
3,Kmeans,0.187768,0
3,Kmeans,0.423135,0
3,Kmeans,0.290411,2
3,Kmeans,0.303559,1
3,Kmeans,0.476067,0
3,Kmeans,0.125252,2
3,Kmeans,0.418217,0
3,Kmeans,0.366784,0
3,Kmeans,0.498874,0
3,Kmeans,0.09951,2
3,Kmeans,0.324397,0
3,Kmeans,0.220745,2
3,Kmeans,0.430016,0
3,Kmeans,0.125096,0
3,Kmeans,0.220561,0
3,Kmeans,0.328556,1
3,Kmeans,0.054255,2
3,Kmeans,0.052168,1
3,Kmeans,0.431435,0
3,Kmeans,0.261632,0
3,Kmeans,0.392668,2
3,Kmeans,0.211086,0
3,Kmeans,0.264599,0
3,Kmeans,0.180991,2
3,Kmeans,0.071134,0
3,Kmeans,0.091677,2
3,Kmeans,0.480704,0
3,Kmeans,0.098429,1
3,Kmeans,0.332826,2
3,Kmeans,0.352427,1
3,Kmeans,0.214158,1
3,Kmeans,0.267811,1
3,Kmeans,0.046983,1
3,Kmeans,0.375453,2
3,Kmeans,0.139067,0
3,Kmeans,0.244804,2
3,Kmeans,0.089259,0
3,Kmeans,0.206219,1
3,Kmeans,-0.00267,2
3,Kmeans,0.085932,0
3,Kmeans,0.230932,1
3,Kmeans,0.109797,0
3,Kmeans,0.02084,1
3,Kmeans,0.164554,0
3,Kmeans,0.223536,2
3,Kmeans,0.443215,0
3,Kmeans,0.200724,1
3,Kmeans,0.328515,1
3,Kmeans,0.064149,2
3,Kmeans,0.289888,0
3,Kmeans,0.177453,1
3,Kmeans,0.388474,0
3,Kmeans,-0.043415,1
3,Kmeans,0.220089,0
