k,type,score,label
2,Kmeans,0.12784,1
2,Kmeans,0.110336,1
2,Kmeans,0.069302,1
2,Kmeans,0.06276,0
2,Kmeans,0.038176,0
2,Kmeans,0.09815,1
2,Kmeans,0.057502,0
2,Kmeans,0.039921,0
2,Kmeans,0.114005,1
2,Kmeans,0.127672,1
2,Kmeans,0.109446,1
2,Kmeans,0.033845,0
2,Kmeans,0.069797,1
2,Kmeans,0.124515,1
2,Kmeans,0.058912,0
2,Kmeans,0.081573,1
2,Kmeans,0.071025,1
2,Kmeans,0.037857,0
2,Kmeans,0.058725,0
2,Kmeans,0.083045,1
2,Kmeans,0.052702,0
2,Kmeans,0.053273,0
2,Kmeans,0.132061,1
2,Kmeans,0.109604,1
2,Kmeans,0.021979,0
2,Kmeans,0.023661,0
2,Kmeans,0.132476,1
2,Kmeans,0.090201,1
2,Kmeans,0.10428,1
2,Kmeans,0.059537,0
2,Kmeans,0.017978,1
2,Kmeans,0.057892,0
2,Kmeans,0.107804,1
2,Kmeans,0.04022,1
2,Kmeans,0.073465,1
2,Kmeans,0.131375,1
2,Kmeans,0.130603,1
2,Kmeans,0.135839,1
2,Kmeans,0.132092,1
2,Kmeans,0.124472,1
2,Kmeans,0.065228,1
2,Kmeans,0.034342,0
2,Kmeans,0.069141,1
2,Kmeans,0.048472,1
2,Kmeans,0.052721,0
2,Kmeans,0.127754,1
2,Kmeans,0.129972,1
2,Kmeans,0.061882,1
2,Kmeans,0.133055,1
2,Kmeans,0.042687,0
2,Kmeans,0.049742,0
2,Kmeans,0.040221,1
2,Kmeans,0.062965,1
2,Kmeans,0.051894,1
2,Kmeans,0.04003,0
2,Kmeans,0.099636,1
2,Kmeans,0.12813,1
2,Kmeans,0.052667,0
2,Kmeans,0.055583,1
2,Kmeans,0.048342,0
2,Kmeans,0.132403,1
2,Kmeans,0.040478,1
2,Kmeans,0.132019,1
2,Kmeans,0.045822,1
2,Kmeans,0.07168,1
2,Kmeans,0.111353,1
2,Kmeans,0.053338,1
2,Kmeans,0.070863,1
2,Kmeans,0.053913,0
2,Kmeans,0.059328,1
2,Kmeans,0.040307,0
2,Kmeans,0.13613,1
2,Kmeans,0.113065,1
2,Kmeans,0.100835,1
2,Kmeans,0.102696,1
2,Kmeans,0.130995,1
2,Kmeans,0.098336,1
2,Kmeans,0.133678,1
2,Kmeans,0.063738,0
2,Kmeans,0.056054,1
2,Kmeans,0.038241,0
2,Kmeans,0.126551,1
2,Kmeans,0.054818,1
2,Kmeans,0.064343,1
2,Kmeans,0.024071,0
2,Kmeans,0.11773,1
2,Kmeans,0.084199,1
2,Kmeans,0.126202,1
2,Kmeans,0.132834,1
2,Kmeans,0.080746,1
2,Kmeans,0.081836,1
2,Kmeans,0.037392,0
2,Kmeans,0.075912,0
2,Kmeans,0.074964,1
2,Kmeans,0.090687,1
2,Kmeans,0.068541,0
2,Kmeans,0.054697,0
2,Kmeans,0.10881,1
2,Kmeans,0.087012,1
2,Kmeans,0.132904,1
2,Kmeans,0.113794,1
2,Kmeans,0.05232,0
2,Kmeans,0.132009,1
2,Kmeans,0.051838,0
2,Kmeans,0.050918,1
2,Kmeans,0.069503,1
2,Kmeans,0.084083,1
2,Kmeans,0.083338,1
2,Kmeans,0.038586,1
2,Kmeans,0.124995,1
2,Kmeans,0.040093,0
2,Kmeans,0.053433,1
2,Kmeans,0.134517,1
2,Kmeans,0.07173,0
2,Kmeans,0.032881,0
2,Kmeans,0.051686,1
2,Kmeans,0.129961,1
2,Kmeans,0.110954,1
2,Kmeans,0.148605,1
2,Kmeans,-0.003712,0
2,Kmeans,0.061692,0
2,Kmeans,0.065687,1
2,Kmeans,0.12022,1
2,Kmeans,0.093562,1
2,Kmeans,0.144686,1
2,Kmeans,0.052865,1
2,Kmeans,0.108394,1
2,Kmeans,0.065559,0
2,Kmeans,0.04257,0
2,Kmeans,0.112908,1
2,Kmeans,0.073686,1
2,Kmeans,0.096081,1
2,Kmeans,0.06328,1
2,Kmeans,0.054984,0
2,Kmeans,0.094358,1
2,Kmeans,0.067,1
2,Kmeans,0.117147,1
2,Kmeans,0.146838,1
2,Kmeans,0.113601,1
2,Kmeans,0.128924,1
2,Kmeans,0.134202,1
2,Kmeans,0.097884,1
2,Kmeans,0.05764,1
2,Kmeans,0.077576,1
2,Kmeans,0.105922,1
2,Kmeans,0.114084,1
2,Kmeans,0.057005,0
2,Kmeans,0.068036,1
2,Kmeans,0.044296,0
2,Kmeans,0.064832,1
2,Kmeans,0.104964,1
2,Kmeans,0.048053,1
2,Kmeans,0.025759,1
2,Kmeans,0.139666,1
2,Kmeans,0.064453,0
2,Kmeans,0.128547,1
2,Kmeans,0.088753,1
2,Kmeans,0.118748,1
2,Kmeans,0.11629,1
2,Kmeans,0.056719,1
2,Kmeans,0.041316,0
2,Kmeans,0.064888,1
2,Kmeans,0.045418,0
2,Kmeans,0.035665,0
2,Kmeans,0.142161,1
2,Kmeans,0.126935,1
2,Kmeans,0.052531,0
2,Kmeans,0.064932,0
2,Kmeans,0.081164,1
2,Kmeans,0.068732,1
2,Kmeans,0.129858,1
2,Kmeans,0.046658,0
2,Kmeans,0.057752,1
2,Kmeans,0.139809,1
2,Kmeans,0.057579,0
2,Kmeans,-0.004077,0
2,Kmeans,0.127581,1
2,Kmeans,0.108297,1
2,Kmeans,0.063843,0
2,Kmeans,0.052788,0
2,Kmeans,0.143363,1
2,Kmeans,0.125984,1
2,Kmeans,0.126883,1
2,Kmeans,0.120827,1
2,Kmeans,0.121265,1
2,Kmeans,0.069848,1
2,Kmeans,0.042389,0
2,Kmeans,0.032555,0
2,Kmeans,0.119145,1
2,Kmeans,0.053819,0
2,Kmeans,0.05461,1
2,Kmeans,0.048122,0
2,Kmeans,0.069448,0
2,Kmeans,0.061977,1
2,Kmeans,0.057212,0
2,Kmeans,0.131685,1
2,Kmeans,0.1288,1
2,Kmeans,0.05354,1
2,Kmeans,0.123849,1
2,Kmeans,0.131221,1
2,Kmeans,0.046709,0
2,Kmeans,0.036736,0
2,Kmeans,0.076749,1
2,Kmeans,0.061642,1
2,Kmeans,0.135147,1
2,Kmeans,0.055445,0
2,Kmeans,0.137434,1
2,Kmeans,0.106973,1
2,Kmeans,0.059874,0
2,Kmeans,0.100885,1
2,Kmeans,0.104149,1
2,Kmeans,0.075264,1
2,Kmeans,0.07235,1
2,Kmeans,0.048698,0
2,Kmeans,0.069386,0
2,Kmeans,0.076475,1
2,Kmeans,0.072188,1
2,Kmeans,0.033449,0
2,Kmeans,0.040815,1
2,Kmeans,0.062298,1
2,Kmeans,0.101553,1
2,Kmeans,0.131052,1
2,Kmeans,0.03701,0
2,Kmeans,0.049369,0
2,Kmeans,0.121882,1
2,Kmeans,0.071665,1
2,Kmeans,0.061933,1
2,Kmeans,0.067004,0
2,Kmeans,0.055501,1
2,Kmeans,0.126434,1
2,Kmeans,0.048457,0
2,Kmeans,0.056457,0
2,Kmeans,0.131461,1
2,Kmeans,0.04038,0
2,Kmeans,0.123156,1
2,Kmeans,0.111355,1
2,Kmeans,0.117732,1
2,Kmeans,0.056749,1
2,Kmeans,0.074291,1
2,Kmeans,0.050968,1
2,Kmeans,0.037949,0
2,Kmeans,0.119296,1
2,Kmeans,0.069048,1
2,Kmeans,0.111857,1
2,Kmeans,0.084568,1
2,Kmeans,0.134579,1
2,Kmeans,0.10937,1
2,Kmeans,0.101372,1
2,Kmeans,0.081677,1
2,Kmeans,0.058412,0
2,Kmeans,0.117314,1
2,Kmeans,0.117272,1
2,Kmeans,0.140885,1
2,Kmeans,0.127752,1
2,Kmeans,0.061681,0
2,Kmeans,0.116694,1
2,Kmeans,0.056417,0
2,Kmeans,0.130121,1
2,Kmeans,0.134174,1
2,Kmeans,0.056037,1
2,Kmeans,0.036769,0
2,Kmeans,0.040369,0
2,Kmeans,0.05258,0
2,Kmeans,0.021777,0
2,Kmeans,0.045608,0
2,Kmeans,0.050416,0
2,Kmeans,0.071899,1
2,Kmeans,0.073532,0
2,Kmeans,0.052404,0
2,Kmeans,0.063636,0
2,Kmeans,0.136264,1
2,Kmeans,0.059385,1
2,Kmeans,0.101494,1
2,Kmeans,0.110412,1
2,Kmeans,0.047654,0
2,Kmeans,0.047778,0
2,Kmeans,0.107415,1
2,Kmeans,0.12239,1
2,Kmeans,0.045545,0
2,Kmeans,0.04843,0
2,Kmeans,0.127624,1
2,Kmeans,0.099104,1
2,Kmeans,0.128156,1
2,Kmeans,0.059127,0
2,Kmeans,0.048895,0
2,Kmeans,0.122717,1
2,Kmeans,0.105957,1
2,Kmeans,0.066323,1
2,Kmeans,0.04653,0
2,Kmeans,0.074403,1
2,Kmeans,0.04822,1
2,Kmeans,0.093833,1
2,Kmeans,0.057266,0
2,Kmeans,0.14265,1
2,Kmeans,0.055131,0
2,Kmeans,0.046639,0
2,Kmeans,0.122161,1
2,Kmeans,0.076787,1
2,Kmeans,0.074941,0
2,Kmeans,0.118055,1
2,Kmeans,0.129378,1
2,Kmeans,0.050263,1
2,Kmeans,0.082113,1
2,Kmeans,0.080779,1
2,Kmeans,0.075535,1
2,Kmeans,0.055198,0
2,Kmeans,0.045547,0
2,Kmeans,0.050829,0
2,Kmeans,0.1306,1
2,Kmeans,0.051947,1
2,Kmeans,0.033944,0
2,Kmeans,0.05179,0
2,Kmeans,0.114508,1
2,Kmeans,0.0427,0
2,Kmeans,0.139618,1
2,Kmeans,0.103112,1
2,Kmeans,0.110487,1
2,Kmeans,0.083258,1
2,Kmeans,0.100393,1
2,Kmeans,0.08213,1
2,Kmeans,0.069601,1
2,Kmeans,0.127986,1
2,Kmeans,0.0717,1
2,Kmeans,0.102915,1
2,Kmeans,0.051911,0
2,Kmeans,0.04809,0
2,Kmeans,0.054744,0
2,Kmeans,0.132985,1
2,Kmeans,0.048209,0
2,Kmeans,0.043991,0
2,Kmeans,0.135075,1
2,Kmeans,0.042844,0
2,Kmeans,0.12336,1
2,Kmeans,0.019802,1
2,Kmeans,0.0552,0
2,Kmeans,0.044886,0
2,Kmeans,0.122137,1
2,Kmeans,0.052967,0
2,Kmeans,0.117754,1
2,Kmeans,0.068901,0
2,Kmeans,0.093632,1
2,Kmeans,0.051431,1
2,Kmeans,0.069085,1
2,Kmeans,0.042515,0
2,Kmeans,0.07018,1
2,Kmeans,0.144327,1
2,Kmeans,0.038747,0
2,Kmeans,0.085362,1
2,Kmeans,0.052617,1
2,Kmeans,0.125147,1
2,Kmeans,0.056578,1
2,Kmeans,0.047166,0
2,Kmeans,0.065956,0
2,Kmeans,0.117905,1
2,Kmeans,0.047566,0
2,Kmeans,0.05506,0
2,Kmeans,0.04558,0
2,Kmeans,0.102333,1
2,Kmeans,0.071229,0
2,Kmeans,0.04598,0
2,Kmeans,0.118229,1
2,Kmeans,0.045188,0
2,Kmeans,0.107406,1
2,Kmeans,0.134074,1
2,Kmeans,0.071874,1
2,Kmeans,0.10056,1
2,Kmeans,0.097193,1
2,Kmeans,0.044038,0
2,Kmeans,0.049479,0
2,Kmeans,0.042184,0
2,Kmeans,0.071393,1
2,Kmeans,0.106839,1
2,Kmeans,0.03658,1
2,Kmeans,0.0543,0
2,Kmeans,0.081486,1
2,Kmeans,0.046698,1
2,Kmeans,0.11295,1
2,Kmeans,0.052013,0
2,Kmeans,0.095153,1
2,Kmeans,0.135785,1
2,Kmeans,0.023608,0
2,Kmeans,0.143071,1
2,Kmeans,0.122024,1
2,Kmeans,0.054454,1
2,Kmeans,0.108562,1
2,Kmeans,0.080088,1
2,Kmeans,0.133942,1
2,Kmeans,0.118529,1
2,Kmeans,0.114755,1
2,Kmeans,0.098272,1
2,Kmeans,0.071962,0
2,Kmeans,0.063918,0
2,Kmeans,0.048643,0
2,Kmeans,0.045975,1
2,Kmeans,0.052779,1
2,Kmeans,0.03248,1
2,Kmeans,0.115303,1
2,Kmeans,0.068593,1
2,Kmeans,0.0577,1
2,Kmeans,0.057717,0
2,Kmeans,0.115394,1
2,Kmeans,0.029212,0
2,Kmeans,0.132395,1
2,Kmeans,0.115719,1
2,Kmeans,0.059095,0
2,Kmeans,0.045463,0
2,Kmeans,0.087235,1
2,Kmeans,0.094741,1
2,Kmeans,0.008366,0
2,Kmeans,0.042873,0
2,Kmeans,0.027499,1
2,Kmeans,0.145095,1
2,Kmeans,0.051213,0
2,Kmeans,0.071817,1
2,Kmeans,0.097325,1
2,Kmeans,0.101328,1
2,Kmeans,0.054567,0
2,Kmeans,0.145188,1
2,Kmeans,0.05906,1
2,Kmeans,0.047515,0
2,Kmeans,0.061546,1
2,Kmeans,0.097623,1
2,Kmeans,0.142467,1
2,Kmeans,0.133695,1
2,Kmeans,0.130833,1
2,Kmeans,0.132912,1
2,Kmeans,0.109345,1
2,Kmeans,0.100003,1
2,Kmeans,0.031933,0
2,Kmeans,0.023161,0
2,Kmeans,0.055703,0
2,Kmeans,0.102241,1
2,Kmeans,0.133022,1
2,Kmeans,0.097866,1
2,Kmeans,0.043274,0
2,Kmeans,0.070183,1
2,Kmeans,0.047696,0
2,Kmeans,0.033933,0
2,Kmeans,0.041674,1
2,Kmeans,0.037994,0
2,Kmeans,0.049778,0
2,Kmeans,0.049593,0
2,Kmeans,0.077043,1
2,Kmeans,0.10589,1
2,Kmeans,0.130216,1
2,Kmeans,0.095154,1
2,Kmeans,0.00198,0
2,Kmeans,0.111831,1
2,Kmeans,0.131602,1
2,Kmeans,0.120112,1
2,Kmeans,0.077451,1
2,Kmeans,0.047812,0
2,Kmeans,0.049234,0
2,Kmeans,0.039262,0
2,Kmeans,0.04359,0
2,Kmeans,0.099079,1
2,Kmeans,0.110308,1
2,Kmeans,0.023652,1
2,Kmeans,0.124545,1
2,Kmeans,0.042781,0
2,Kmeans,0.100336,1
2,Kmeans,0.044864,0
2,Kmeans,0.122179,1
2,Kmeans,0.087815,1
2,Kmeans,0.043516,0
2,Kmeans,0.077589,1
2,Kmeans,0.098711,1
2,Kmeans,0.137482,1
2,Kmeans,0.042114,1
2,Kmeans,0.115165,1
2,Kmeans,0.055425,0
2,Kmeans,0.053901,1
2,Kmeans,0.020358,0
2,Kmeans,0.050764,0
2,Kmeans,0.066091,0
2,Kmeans,0.055159,0
2,Kmeans,0.117849,1
2,Kmeans,0.065064,1
2,Kmeans,0.10563,1
2,Kmeans,0.12867,1
2,Kmeans,0.059234,0
2,Kmeans,0.060381,1
2,Kmeans,0.041782,0
2,Kmeans,0.088398,1
2,Kmeans,0.125109,1
2,Kmeans,0.048202,0
2,Kmeans,0.080158,1
2,Kmeans,0.042735,0
2,Kmeans,0.065142,1
2,Kmeans,0.064627,0
2,Kmeans,0.057343,0
2,Kmeans,0.058737,1
2,Kmeans,0.069738,1
2,Kmeans,0.12364,1
2,Kmeans,0.133444,1
2,Kmeans,0.121684,1
2,Kmeans,0.041343,0
2,Kmeans,0.050781,1
2,Kmeans,0.046143,0
2,Kmeans,0.10318,1
2,Kmeans,0.086016,1
2,Kmeans,0.140431,1
2,Kmeans,0.121962,1
2,Kmeans,0.123166,1
2,Kmeans,0.039339,1
2,Kmeans,0.034391,0
2,Kmeans,0.075272,1
2,Kmeans,0.119561,1
2,Kmeans,0.083952,1
2,Kmeans,0.144557,1
2,Kmeans,0.139441,1
2,Kmeans,0.078035,1
2,Kmeans,0.116283,1
2,Kmeans,0.054388,0
2,Kmeans,0.127773,1
2,Kmeans,0.069433,1
2,Kmeans,0.074868,1
2,Kmeans,0.144076,1
2,Kmeans,0.062964,1
2,Kmeans,0.123637,1
2,Kmeans,0.055079,0
2,Kmeans,0.116713,1
2,Kmeans,0.138182,1
2,Kmeans,0.117197,1
2,Kmeans,0.068311,1
2,Kmeans,0.049687,1
2,Kmeans,0.030529,0
2,Kmeans,0.040408,0
2,Kmeans,0.144395,1
2,Kmeans,0.135194,1
2,Kmeans,0.040625,0
2,Kmeans,0.135964,1
2,Kmeans,0.144971,1
2,Kmeans,0.124829,1
2,Kmeans,0.072802,1
2,Kmeans,0.053482,1
2,Kmeans,0.132541,1
2,Kmeans,0.085955,1
2,Kmeans,0.043456,0
2,Kmeans,0.023295,0
2,Kmeans,0.025338,0
2,Kmeans,0.114761,1
2,Kmeans,0.073683,1
2,Kmeans,0.139556,1
2,Kmeans,0.04734,0
2,Kmeans,0.083494,1
2,Kmeans,0.101411,1
2,Kmeans,0.063494,1
2,Kmeans,0.040739,1
2,Kmeans,0.136757,1
2,Kmeans,0.071578,0
2,Kmeans,0.073856,1
2,Kmeans,0.078676,0
2,Kmeans,0.061389,1
2,Kmeans,0.126986,1
2,Kmeans,0.077261,1
2,Kmeans,0.045141,0
2,Kmeans,0.077356,1
2,Kmeans,0.078594,1
2,Kmeans,0.135964,1
2,Kmeans,0.042649,1
2,Kmeans,0.128406,1
2,Kmeans,0.073495,0
2,Kmeans,0.094078,1
2,Kmeans,0.070466,0
2,Kmeans,0.121837,1
2,Kmeans,0.119262,1
2,Kmeans,0.128194,1
2,Kmeans,0.139309,1
2,Kmeans,0.041221,0
2,Kmeans,0.096221,1
2,Kmeans,0.081424,1
2,Kmeans,0.142904,1
2,Kmeans,0.05205,1
2,Kmeans,0.115452,1
2,Kmeans,0.041004,0
2,Kmeans,0.033478,1
2,Kmeans,0.085141,1
2,Kmeans,0.101535,1
2,Kmeans,0.039412,0
2,Kmeans,0.135363,1
2,Kmeans,0.072208,1
2,Kmeans,0.05101,0
2,Kmeans,0.059658,1
2,Kmeans,0.059615,0
2,Kmeans,0.129976,1
2,Kmeans,0.055416,1
2,Kmeans,0.13934,1
2,Kmeans,0.046187,0
2,Kmeans,0.094574,1
2,Kmeans,0.070351,1
2,Kmeans,0.099885,1
2,Kmeans,0.129404,1
2,Kmeans,0.042334,1
2,Kmeans,0.093957,1
2,Kmeans,0.069207,1
2,Kmeans,0.086133,1
2,Kmeans,0.135436,1
2,Kmeans,0.122107,1
2,Kmeans,0.114267,1
2,Kmeans,0.119071,1
2,Kmeans,0.053163,0
2,Kmeans,0.120169,1
2,Kmeans,0.051185,0
2,Kmeans,0.071301,1
2,Kmeans,0.045122,1
2,Kmeans,0.130736,1
2,Kmeans,0.064545,0
2,Kmeans,0.042355,0
2,Kmeans,0.131115,1
2,Kmeans,0.030698,0
2,Kmeans,0.036615,0
2,Kmeans,0.133835,1
2,Kmeans,0.112255,1
2,Kmeans,0.073261,1
2,Kmeans,0.133061,1
2,Kmeans,0.05591,0
2,Kmeans,0.030681,0
2,Kmeans,0.118573,1
2,Kmeans,0.03832,0
2,Kmeans,0.06358,0
2,Kmeans,0.033471,0
2,Kmeans,0.066398,1
2,Kmeans,0.087608,1
2,Kmeans,0.136553,1
2,Kmeans,0.131705,1
2,Kmeans,0.042858,0
2,Kmeans,0.053764,0
2,Kmeans,0.068226,1
2,Kmeans,0.123698,1
2,Kmeans,0.078349,1
2,Kmeans,0.142736,1
2,Kmeans,0.041317,0
2,Kmeans,0.123652,1
2,Kmeans,0.127304,1
2,Kmeans,0.111977,1
2,Kmeans,0.11605,1
2,Kmeans,0.12306,1
2,Kmeans,0.139475,1
2,Kmeans,0.056188,0
2,Kmeans,0.048432,0
2,Kmeans,0.068804,1
2,Kmeans,0.040856,0
2,Kmeans,0.069578,1
2,Kmeans,0.060634,0
2,Kmeans,0.133352,1
2,Kmeans,0.087479,1
2,Kmeans,0.049734,0
2,Kmeans,0.093767,1
2,Kmeans,0.095577,1
2,Kmeans,0.089313,1
2,Kmeans,0.102756,1
2,Kmeans,0.146404,1
2,Kmeans,0.138611,1
2,Kmeans,0.151528,1
2,Kmeans,0.040261,0
2,Kmeans,0.108756,1
2,Kmeans,0.038839,0
2,Kmeans,0.042567,1
2,Kmeans,0.072367,1
2,Kmeans,0.070444,1
2,Kmeans,0.024741,0
2,Kmeans,0.051898,0
2,Kmeans,0.136721,1
2,Kmeans,0.130609,1
2,Kmeans,0.112257,1
2,Kmeans,0.042075,0
2,Kmeans,0.050684,0
2,Kmeans,0.082075,1
2,Kmeans,0.100312,1
2,Kmeans,0.032412,0
2,Kmeans,0.116557,1
2,Kmeans,0.094399,1
2,Kmeans,0.099826,1
2,Kmeans,0.052928,1
2,Kmeans,0.014626,0
2,Kmeans,0.068178,0
2,Kmeans,0.113805,1
2,Kmeans,0.063871,0
2,Kmeans,0.042073,0
2,Kmeans,0.031533,1
2,Kmeans,0.142498,1
2,Kmeans,0.123694,1
2,Kmeans,0.125208,1
2,Kmeans,0.041488,0
2,Kmeans,0.04996,0
2,Kmeans,0.050437,0
2,Kmeans,0.121592,1
2,Kmeans,0.084559,1
2,Kmeans,0.116435,1
2,Kmeans,0.129438,1
2,Kmeans,0.069301,1
2,Kmeans,0.128775,1
2,Kmeans,0.078064,1
2,Kmeans,0.084665,1
2,Kmeans,0.135822,1
2,Kmeans,0.089715,1
2,Kmeans,0.041232,0
2,Kmeans,0.128128,1
2,Kmeans,0.108613,1
2,Kmeans,0.139467,1
2,Kmeans,0.054031,0
2,Kmeans,0.03691,0
2,Kmeans,0.138868,1
2,Kmeans,0.037582,0
2,Kmeans,0.041876,0
2,Kmeans,0.124867,1
2,Kmeans,0.127585,1
2,Kmeans,0.108468,1
2,Kmeans,0.063335,1
2,Kmeans,0.124748,1
2,Kmeans,0.068007,0
2,Kmeans,0.070925,1
2,Kmeans,0.12359,1
2,Kmeans,0.125171,1
2,Kmeans,0.10662,1
2,Kmeans,0.12589,1
2,Kmeans,0.127519,1
2,Kmeans,0.06729,1
2,Kmeans,0.0978,1
2,Kmeans,0.098443,1
2,Kmeans,0.132604,1
2,Kmeans,0.055292,0
2,Kmeans,0.056123,0
2,Kmeans,0.072249,1
2,Kmeans,0.049316,0
2,Kmeans,0.079541,1
2,Kmeans,0.056264,0
2,Kmeans,0.126805,1
2,Kmeans,0.04303,0
2,Kmeans,0.038807,0
2,Kmeans,0.002752,0
2,Kmeans,0.045555,0
2,Kmeans,0.05586,1
2,Kmeans,0.044276,0
2,Kmeans,0.140726,1
2,Kmeans,0.088952,1
2,Kmeans,0.043506,1
2,Kmeans,0.072065,1
2,Kmeans,0.068046,1
2,Kmeans,0.135892,1
2,Kmeans,0.142893,1
2,Kmeans,0.055615,0
2,Kmeans,0.124362,1
2,Kmeans,0.127461,1
2,Kmeans,0.124402,1
2,Kmeans,0.05491,0
2,Kmeans,0.106186,1
2,Kmeans,0.062196,0
2,Kmeans,0.100466,1
2,Kmeans,0.051489,0
2,Kmeans,0.141309,1
2,Kmeans,0.063275,0
2,Kmeans,0.12771,1
2,Kmeans,0.140224,1
2,Kmeans,0.141271,1
2,Kmeans,0.134205,1
2,Kmeans,0.053627,0
2,Kmeans,0.04146,0
2,Kmeans,0.141721,1
2,Kmeans,0.060901,0
2,Kmeans,0.134066,1
2,Kmeans,0.11289,1
2,Kmeans,0.040083,0
2,Kmeans,0.034344,0
2,Kmeans,0.055208,0
2,Kmeans,0.040271,1
2,Kmeans,0.107547,1
2,Kmeans,0.065795,0
2,Kmeans,0.049776,1
2,Kmeans,0.085943,1
2,Kmeans,0.127474,1
2,Kmeans,0.064515,1
2,Kmeans,0.138103,1
2,Kmeans,0.063814,1
2,Kmeans,0.071799,1
2,Kmeans,0.064897,0
2,Kmeans,0.097626,1
2,Kmeans,0.138069,1
2,Kmeans,0.104562,1
2,Kmeans,0.04054,0
2,Kmeans,0.047435,1
2,Kmeans,0.100405,1
2,Kmeans,0.083407,1
2,Kmeans,0.097656,1
2,Kmeans,0.053227,0
2,Kmeans,0.070748,0
2,Kmeans,0.035207,0
2,Kmeans,0.055734,1
2,Kmeans,0.129737,1
2,Kmeans,0.037657,1
2,Kmeans,0.071245,0
2,Kmeans,0.08637,1
2,Kmeans,0.048591,1
2,Kmeans,0.109619,1
2,Kmeans,0.043858,1
2,Kmeans,0.049482,0
2,Kmeans,0.034185,0
2,Kmeans,0.118454,1
2,Kmeans,0.102068,1
2,Kmeans,0.097223,1
2,Kmeans,0.059668,0
2,Kmeans,0.022338,0
2,Kmeans,0.098524,1
2,Kmeans,0.096557,1
2,Kmeans,0.13882,1
2,Kmeans,0.050392,1
2,Kmeans,0.049871,0
2,Kmeans,0.118045,1
2,Kmeans,0.059832,0
2,Kmeans,0.119065,1
2,Kmeans,0.04552,0
2,Kmeans,0.126738,1
2,Kmeans,0.138807,1
2,Kmeans,0.119505,1
2,Kmeans,0.026229,0
2,Kmeans,0.142931,1
2,Kmeans,0.108687,1
2,Kmeans,0.088423,1
2,Kmeans,0.111054,1
2,Kmeans,0.041184,0
2,Kmeans,0.028801,0
2,Kmeans,0.05967,1
2,Kmeans,0.052031,0
2,Kmeans,0.10353,1
2,Kmeans,0.054624,0
2,Kmeans,0.054858,0
