k,type,score,label
2,Kmeans,0.161746,1
2,Kmeans,0.067959,0
2,Kmeans,0.239417,1
2,Kmeans,0.350259,1
2,Kmeans,0.358789,1
2,Kmeans,0.182031,1
2,Kmeans,0.291461,1
2,Kmeans,-0.089674,0
2,Kmeans,0.302181,1
2,Kmeans,0.335095,1
2,Kmeans,0.275639,1
2,Kmeans,0.05015,0
2,Kmeans,0.248288,1
2,Kmeans,0.103125,1
2,Kmeans,-0.071273,0
2,Kmeans,0.339881,1
2,Kmeans,0.262144,1
2,Kmeans,0.179751,1
2,Kmeans,0.204769,1
2,Kmeans,0.030582,0
2,Kmeans,0.206555,1
2,Kmeans,0.051031,0
2,Kmeans,0.312919,1
2,Kmeans,0.37105,1
2,Kmeans,-0.022852,0
2,Kmeans,0.153482,1
2,Kmeans,0.056022,0
2,Kmeans,0.160133,0
2,Kmeans,0.292033,1
2,Kmeans,0.11066,1
2,Kmeans,0.043438,1
2,Kmeans,0.001418,0
2,Kmeans,0.275468,1
2,Kmeans,-0.037829,0
2,Kmeans,0.098586,1
2,Kmeans,0.073707,0
2,Kmeans,0.259022,1
2,Kmeans,0.170085,1
2,Kmeans,0.344273,1
2,Kmeans,0.302412,1
2,Kmeans,0.232621,1
2,Kmeans,0.129955,0
2,Kmeans,0.113177,1
2,Kmeans,0.219652,0
2,Kmeans,0.084742,0
2,Kmeans,0.268086,1
2,Kmeans,0.230831,1
2,Kmeans,0.279081,1
2,Kmeans,0.248851,1
2,Kmeans,0.241622,1
2,Kmeans,0.372113,1
2,Kmeans,0.215504,1
2,Kmeans,0.333876,1
2,Kmeans,0.157667,1
2,Kmeans,0.244727,1
2,Kmeans,0.26992,1
2,Kmeans,0.141447,1
2,Kmeans,0.235407,1
2,Kmeans,0.252976,1
2,Kmeans,-0.046503,0
2,Kmeans,0.150207,1
2,Kmeans,0.298755,1
2,Kmeans,-0.074661,0
2,Kmeans,0.062178,1
2,Kmeans,0.24599,1
2,Kmeans,0.109874,0
2,Kmeans,0.309522,1
2,Kmeans,0.269484,1
2,Kmeans,0.331576,1
2,Kmeans,0.340949,1
2,Kmeans,0.249614,1
2,Kmeans,0.218438,1
2,Kmeans,0.311271,1
2,Kmeans,0.149542,1
2,Kmeans,-0.094105,0
2,Kmeans,0.26925,1
2,Kmeans,0.177063,0
2,Kmeans,-0.012763,0
2,Kmeans,0.315055,1
2,Kmeans,0.219225,1
2,Kmeans,0.334371,1
2,Kmeans,0.079101,0
2,Kmeans,0.143767,0
2,Kmeans,0.15278,0
2,Kmeans,0.119547,1
2,Kmeans,0.096149,0
2,Kmeans,0.348344,1
2,Kmeans,0.232231,1
2,Kmeans,-0.04211,0
2,Kmeans,0.110695,1
2,Kmeans,0.016484,0
2,Kmeans,0.152126,0
2,Kmeans,0.314442,1
2,Kmeans,0.29587,1
2,Kmeans,0.101003,1
2,Kmeans,0.206037,1
2,Kmeans,0.23095,1
2,Kmeans,0.185664,1
2,Kmeans,0.31551,1
2,Kmeans,0.31424,1
2,Kmeans,0.165523,1
2,Kmeans,0.251691,1
2,Kmeans,0.034146,0
2,Kmeans,0.202385,1
2,Kmeans,-0.002582,0
2,Kmeans,0.235968,1
2,Kmeans,0.219375,1
2,Kmeans,0.271787,1
2,Kmeans,0.091722,0
2,Kmeans,0.148845,1
2,Kmeans,0.308407,1
2,Kmeans,-0.036853,0
2,Kmeans,0.291574,1
2,Kmeans,0.276251,1
2,Kmeans,0.344604,1
2,Kmeans,-0.105809,0
2,Kmeans,0.304217,1
2,Kmeans,0.079642,0
2,Kmeans,0.317898,1
2,Kmeans,0.194424,1
2,Kmeans,0.12698,1
2,Kmeans,0.154056,1
2,Kmeans,0.154752,0
2,Kmeans,0.245303,1
2,Kmeans,0.355832,1
2,Kmeans,0.259712,1
2,Kmeans,0.067863,0
2,Kmeans,0.230193,1
2,Kmeans,0.255128,1
2,Kmeans,-0.011177,0
2,Kmeans,0.022289,0
2,Kmeans,0.018705,0
2,Kmeans,0.286349,1
2,Kmeans,-0.043978,0
2,Kmeans,0.027609,0
2,Kmeans,0.168903,1
2,Kmeans,0.160119,1
2,Kmeans,0.099809,1
2,Kmeans,0.093032,1
2,Kmeans,0.227281,0
2,Kmeans,0.287341,1
2,Kmeans,0.029697,0
2,Kmeans,0.111782,1
2,Kmeans,0.173099,1
2,Kmeans,0.134848,1
2,Kmeans,0.027609,0
2,Kmeans,0.074444,1
2,Kmeans,0.235624,1
2,Kmeans,-0.046966,0
2,Kmeans,0.184755,1
2,Kmeans,0.112406,0
2,Kmeans,0.329563,1
2,Kmeans,0.29933,1
2,Kmeans,0.188654,1
2,Kmeans,0.117306,1
2,Kmeans,0.265662,1
2,Kmeans,0.133444,1
2,Kmeans,0.196139,1
2,Kmeans,0.296557,1
2,Kmeans,0.164229,1
2,Kmeans,0.024007,0
2,Kmeans,0.052168,0
2,Kmeans,0.153985,1
2,Kmeans,-0.016194,0
2,Kmeans,0.290806,1
2,Kmeans,0.300643,1
2,Kmeans,0.149002,0
2,Kmeans,0.294541,1
2,Kmeans,0.266113,1
2,Kmeans,0.172843,0
2,Kmeans,0.194235,1
2,Kmeans,0.208478,1
2,Kmeans,0.036412,0
2,Kmeans,0.273442,1
2,Kmeans,0.225039,1
2,Kmeans,0.271263,1
2,Kmeans,0.192963,1
2,Kmeans,0.167994,0
2,Kmeans,0.109409,1
2,Kmeans,0.308398,1
2,Kmeans,-0.072498,0
2,Kmeans,0.214427,1
2,Kmeans,0.235934,1
2,Kmeans,0.293429,1
2,Kmeans,0.340959,1
2,Kmeans,0.06635,1
2,Kmeans,0.014724,0
2,Kmeans,0.208395,1
2,Kmeans,0.066674,0
2,Kmeans,0.294119,1
2,Kmeans,-0.019342,0
2,Kmeans,0.150616,1
2,Kmeans,0.061502,0
2,Kmeans,0.250321,1
2,Kmeans,0.305605,1
2,Kmeans,0.120799,0
2,Kmeans,0.291943,1
2,Kmeans,0.033878,0
2,Kmeans,0.001078,0
2,Kmeans,0.28777,1
2,Kmeans,0.36901,1
2,Kmeans,0.354146,1
2,Kmeans,0.307901,1
2,Kmeans,0.216473,1
2,Kmeans,0.306346,1
2,Kmeans,-0.01346,0
2,Kmeans,0.358835,1
2,Kmeans,0.331252,1
2,Kmeans,0.216529,1
2,Kmeans,0.310338,1
2,Kmeans,0.206768,1
2,Kmeans,0.269564,1
2,Kmeans,0.174824,1
2,Kmeans,0.144542,0
2,Kmeans,0.17445,1
2,Kmeans,0.230196,1
2,Kmeans,0.181085,1
2,Kmeans,0.022309,0
2,Kmeans,0.167011,1
2,Kmeans,0.162222,1
2,Kmeans,-0.034933,0
2,Kmeans,0.071768,0
2,Kmeans,0.273259,1
2,Kmeans,0.182526,1
2,Kmeans,0.031721,0
2,Kmeans,0.289338,1
2,Kmeans,0.312282,1
2,Kmeans,0.19511,1
2,Kmeans,0.062684,0
2,Kmeans,0.040496,1
2,Kmeans,0.047887,0
2,Kmeans,0.227865,1
2,Kmeans,0.128936,1
2,Kmeans,-0.063913,0
2,Kmeans,0.155391,1
2,Kmeans,0.066542,0
2,Kmeans,0.3621,1
2,Kmeans,0.054676,1
2,Kmeans,0.159871,0
2,Kmeans,0.333935,1
2,Kmeans,0.129985,1
2,Kmeans,0.045403,0
2,Kmeans,0.129548,1
2,Kmeans,0.014702,0
2,Kmeans,-0.025563,0
2,Kmeans,0.238074,1
2,Kmeans,0.147953,0
2,Kmeans,0.056493,0
2,Kmeans,0.339556,1
2,Kmeans,0.161016,1
2,Kmeans,0.179902,1
2,Kmeans,0.233633,1
2,Kmeans,0.077033,1
2,Kmeans,0.298179,1
2,Kmeans,0.328081,1
2,Kmeans,0.230089,1
2,Kmeans,0.026867,0
2,Kmeans,0.071674,1
2,Kmeans,-0.040234,0
2,Kmeans,0.221663,1
2,Kmeans,0.354986,1
2,Kmeans,0.254179,1
2,Kmeans,0.199069,1
2,Kmeans,0.349581,1
2,Kmeans,0.179597,1
2,Kmeans,0.053659,0
2,Kmeans,0.253308,1
2,Kmeans,0.28086,1
2,Kmeans,0.136857,1
2,Kmeans,0.317795,1
2,Kmeans,0.193157,1
2,Kmeans,0.276395,1
2,Kmeans,-0.06104,0
2,Kmeans,0.334856,1
2,Kmeans,0.097893,0
2,Kmeans,0.19625,1
2,Kmeans,0.250401,1
2,Kmeans,0.133621,1
2,Kmeans,-0.021208,0
2,Kmeans,0.354302,1
2,Kmeans,-0.092959,0
2,Kmeans,0.194882,1
2,Kmeans,0.135619,1
2,Kmeans,0.149178,1
2,Kmeans,0.334759,1
2,Kmeans,0.154326,1
2,Kmeans,0.244729,1
2,Kmeans,0.284965,1
2,Kmeans,0.32617,1
2,Kmeans,0.036973,1
2,Kmeans,0.13734,1
2,Kmeans,-0.000353,0
2,Kmeans,0.206152,1
2,Kmeans,0.166655,0
2,Kmeans,0.218949,1
2,Kmeans,0.048363,0
2,Kmeans,0.196516,1
2,Kmeans,0.124051,1
2,Kmeans,0.112459,1
2,Kmeans,0.222408,1
2,Kmeans,0.247388,1
2,Kmeans,0.287153,1
2,Kmeans,0.115419,1
2,Kmeans,0.109952,1
2,Kmeans,0.117541,0
2,Kmeans,0.233542,1
2,Kmeans,0.115358,0
2,Kmeans,0.122534,0
2,Kmeans,0.33095,1
2,GMM,-0.18515,0
2,GMM,0.28429,1
2,GMM,0.413527,1
2,GMM,-0.116023,0
2,GMM,0.358226,1
2,GMM,-0.130089,0
2,GMM,0.329622,1
2,GMM,0.362522,1
2,GMM,-0.079978,0
2,GMM,-0.071563,0
2,GMM,0.082771,0
2,GMM,-0.042284,0
2,GMM,0.326523,1
2,GMM,0.186052,1
2,GMM,0.033145,0
2,GMM,-0.177586,0
2,GMM,0.296248,1
2,GMM,0.058344,0
2,GMM,0.30645,1
2,GMM,-0.070982,0
2,GMM,-0.070226,0
2,GMM,0.306866,1
2,GMM,0.358315,1
2,GMM,0.402376,1
2,GMM,0.418793,1
2,GMM,0.311775,1
2,GMM,0.20902,1
2,GMM,-0.03254,0
2,GMM,0.318407,1
2,GMM,0.340148,1
2,GMM,0.26607,1
2,GMM,0.231625,1
2,GMM,0.279751,1
2,GMM,0.112489,1
2,GMM,0.331232,1
2,GMM,0.273874,1
2,GMM,0.212983,1
2,GMM,0.303256,1
2,GMM,0.038724,0
2,GMM,0.056539,0
2,GMM,0.187564,1
2,GMM,0.355658,1
2,GMM,0.103959,1
2,GMM,0.044512,0
2,GMM,-0.047883,0
2,GMM,0.319625,1
2,GMM,0.330264,1
2,GMM,-0.005528,0
2,GMM,-0.104059,0
2,GMM,0.091935,0
2,GMM,0.355414,1
2,GMM,0.322937,1
2,GMM,-0.075718,0
2,GMM,0.384842,1
2,GMM,0.239042,1
2,GMM,0.030673,0
2,GMM,-0.032707,0
2,GMM,-0.030814,0
2,GMM,-0.139502,0
2,GMM,0.205395,1
2,GMM,0.395908,1
2,GMM,0.159059,1
2,GMM,0.022713,0
2,GMM,0.26929,1
2,GMM,0.317728,1
2,GMM,0.317216,1
2,GMM,0.227268,1
2,GMM,0.218997,1
2,GMM,0.204073,1
2,GMM,0.393374,1
2,GMM,0.37192,1
2,GMM,0.142478,1
2,GMM,0.331859,1
2,GMM,0.15696,1
2,GMM,0.391142,1
2,GMM,0.367172,1
2,GMM,0.330406,1
2,GMM,0.108418,1
2,GMM,-0.136559,0
2,GMM,-0.078639,0
2,GMM,0.214602,1
2,GMM,0.375509,1
2,GMM,0.263763,1
2,GMM,0.349499,1
2,GMM,0.280257,1
2,GMM,0.214135,1
2,GMM,0.250882,1
2,GMM,-0.102006,0
2,GMM,0.301209,1
2,GMM,0.402083,1
2,GMM,0.257028,1
2,GMM,0.230918,1
2,GMM,-0.033999,0
2,GMM,0.030628,0
2,GMM,0.199304,1
2,GMM,-0.097729,0
2,GMM,0.044446,0
2,GMM,0.036917,0
2,GMM,0.322954,1
2,GMM,-0.107914,0
2,GMM,0.108861,1
2,GMM,0.069861,0
2,GMM,0.343927,1
2,GMM,0.20883,1
2,GMM,0.373876,1
2,GMM,0.350954,1
2,GMM,0.313348,1
2,GMM,-0.022042,0
2,GMM,0.181126,1
2,GMM,0.056714,0
2,GMM,-0.042822,0
2,GMM,0.359782,1
2,GMM,0.227882,1
2,GMM,0.305539,1
2,GMM,0.37135,1
2,GMM,0.265322,1
2,GMM,0.40789,1
2,GMM,0.219625,1
2,GMM,0.357595,1
2,GMM,0.30293,1
2,GMM,0.224894,1
2,GMM,0.299217,1
2,GMM,0.129805,1
2,GMM,-0.189446,0
2,GMM,0.235211,1
2,GMM,-0.042022,0
2,GMM,-0.124595,0
2,GMM,0.271797,1
2,GMM,-0.104496,0
2,GMM,0.222906,1
2,GMM,0.238614,1
2,GMM,-0.040765,0
2,GMM,0.352761,1
2,GMM,0.297523,1
2,GMM,0.310747,1
2,GMM,0.324966,1
2,GMM,0.365051,1
2,GMM,0.321868,1
2,GMM,0.391315,1
2,GMM,-0.099759,0
2,GMM,-0.174783,0
2,GMM,0.330845,1
2,GMM,0.075418,0
2,GMM,0.168104,1
2,GMM,0.328101,1
2,GMM,0.312981,1
2,GMM,0.394136,1
2,GMM,0.10577,0
2,GMM,0.046353,0
2,GMM,0.164855,1
2,GMM,-0.078097,0
2,GMM,0.125927,1
2,GMM,0.336978,1
2,GMM,0.276047,1
2,GMM,0.265715,1
2,GMM,0.232329,1
2,GMM,0.185541,1
2,GMM,0.106525,0
2,GMM,0.285483,1
2,GMM,0.367393,1
2,GMM,0.110914,1
2,GMM,0.313318,1
2,GMM,0.253339,1
2,GMM,-0.077204,0
2,GMM,0.348177,1
2,GMM,0.343929,1
2,GMM,0.189946,1
2,GMM,-0.167799,0
2,GMM,0.202565,1
2,GMM,0.281351,1
2,GMM,0.212794,1
2,GMM,0.223405,1
2,GMM,0.275045,1
2,GMM,0.352178,1
2,GMM,0.02472,0
2,GMM,0.22924,1
2,GMM,0.351828,1
2,GMM,0.080185,0
2,GMM,0.286308,1
2,GMM,0.251419,1
2,GMM,0.333544,1
2,GMM,0.271394,1
2,GMM,0.390239,1
2,GMM,0.075639,1
2,GMM,0.302383,1
2,GMM,-0.063281,0
2,GMM,-0.051222,0
2,GMM,0.277304,1
2,GMM,0.114814,1
2,GMM,0.286852,1
2,GMM,0.376216,1
2,GMM,0.245414,1
2,GMM,-0.037257,0
2,GMM,0.383566,1
2,GMM,0.308874,1
2,GMM,-0.137403,0
2,GMM,-0.084567,0
2,GMM,0.217924,1
2,GMM,0.307391,1
2,GMM,0.183128,1
2,GMM,-0.070954,0
2,GMM,0.259924,1
2,GMM,-0.034935,0
2,GMM,0.28102,1
2,GMM,0.18993,1
2,GMM,-0.030557,0
2,GMM,0.330005,1
2,GMM,0.130158,1
2,GMM,-0.026542,0
2,GMM,0.187032,1
2,GMM,0.12554,1
2,GMM,-0.139741,0
2,GMM,0.150862,1
2,GMM,0.327786,1
2,GMM,0.141277,1
2,GMM,0.219432,1
2,GMM,-0.080654,0
2,GMM,0.293941,1
2,GMM,0.355111,1
2,GMM,0.188349,1
2,GMM,0.126603,1
2,GMM,0.399291,1
2,GMM,-0.093302,0
2,GMM,0.234905,1
2,GMM,0.327097,1
2,GMM,0.300751,1
2,GMM,0.194357,1
2,GMM,0.156228,1
2,GMM,-0.091309,0
2,GMM,0.295274,1
2,GMM,0.390373,1
2,GMM,0.214482,1
2,GMM,0.128337,0
2,GMM,0.357499,1
2,GMM,0.219535,1
2,GMM,-0.030522,0
2,GMM,0.201177,1
2,GMM,0.337342,1
2,GMM,0.111392,1
2,GMM,0.312806,1
2,GMM,0.200881,1
2,GMM,0.289451,1
2,GMM,0.245141,1
2,GMM,0.009916,0
2,GMM,-0.111057,0
2,GMM,0.34497,1
2,GMM,0.239035,1
2,GMM,0.344085,1
2,GMM,0.214062,1
2,GMM,0.380814,1
2,GMM,0.400535,1
2,GMM,0.200737,1
2,GMM,-0.131196,0
2,GMM,0.309921,1
2,GMM,-0.047668,0
2,GMM,0.313299,1
2,GMM,0.139324,1
2,GMM,0.291434,1
2,GMM,0.223639,1
2,GMM,0.142828,1
2,GMM,0.348506,1
2,GMM,-0.0596,0
2,GMM,0.316226,1
2,GMM,0.243493,1
2,GMM,-0.102588,0
2,GMM,0.270639,1
2,GMM,0.360931,1
2,GMM,0.308254,1
2,GMM,0.384109,1
2,GMM,0.271026,1
2,GMM,0.324396,1
2,GMM,-0.011552,0
2,GMM,0.401812,1
2,GMM,0.349898,1
2,GMM,0.241185,1
2,GMM,0.287062,1
2,GMM,0.276048,1
2,GMM,0.236409,1
2,GMM,0.221361,1
2,GMM,-0.038641,0
2,GMM,0.192958,1
2,GMM,0.356713,1
2,GMM,0.321824,1
2,GMM,-0.094335,0
2,GMM,0.273192,1
2,GMM,-0.132288,0
2,GMM,-0.020888,0
2,GMM,0.15768,1
2,GMM,0.368998,1
2,GMM,0.348788,1
2,GMM,-0.103855,0
2,GMM,0.401312,1
2,GMM,0.395058,1
2,GMM,0.181421,1
2,GMM,0.09241,1
2,GMM,0.032245,0
2,GMM,-0.125761,0
2,GMM,0.32855,1
2,GMM,0.333238,1
2,GMM,0.224558,1
2,GMM,0.354773,1
2,GMM,0.214444,1
2,GMM,0.397043,1
2,GMM,0.084523,1
2,GMM,-0.024756,0
2,GMM,0.385854,1
2,GMM,-0.053036,0
2,GMM,0.130093,1
2,GMM,0.264697,1
2,GMM,0.066176,1
2,GMM,-0.012813,0
2,GMM,0.324999,1
2,GMM,0.11834,1
2,GMM,0.015683,0
2,GMM,0.372113,1
2,GMM,0.244827,1
2,GMM,-0.20676,0
2,GMM,0.284385,1
2,GMM,-0.011988,0
2,GMM,0.268122,1
2,GMM,0.309011,1
2,GMM,0.312689,1
2,GMM,0.005293,0
2,GMM,0.001981,0
2,GMM,0.206131,1
2,GMM,0.247552,1
2,GMM,0.42317,1
2,GMM,0.323979,1
2,GMM,0.311655,1
2,GMM,0.381802,1
2,GMM,0.303893,1
2,GMM,-0.107325,0
2,GMM,0.36186,1
2,GMM,0.331556,1
2,GMM,0.034157,0
2,GMM,0.378519,1
2,GMM,0.305374,1
2,GMM,0.292894,1
2,GMM,0.30278,1
2,GMM,0.301777,1
2,GMM,0.112699,0
2,GMM,0.239153,1
2,GMM,0.378056,1
2,GMM,0.229286,1
2,GMM,0.15483,1
2,GMM,0.396436,1
2,GMM,0.294631,1
2,GMM,0.302912,1
2,GMM,-0.136884,0
2,GMM,0.240161,1
2,GMM,0.40542,1
2,GMM,-0.115992,0
2,GMM,0.32957,1
2,GMM,0.367677,1
2,GMM,0.350902,1
2,GMM,0.070795,0
2,GMM,0.213937,1
2,GMM,0.022716,0
2,GMM,-0.120447,0
2,GMM,-0.041264,0
2,GMM,0.305413,1
2,GMM,0.233553,1
2,GMM,-0.129603,0
2,GMM,-0.079433,0
2,GMM,-0.072379,0
2,GMM,0.326864,1
2,GMM,0.343347,1
2,GMM,0.363271,1
2,GMM,0.173815,1
2,GMM,0.234006,1
2,GMM,0.141005,1
2,GMM,0.216088,1
2,GMM,0.165926,1
2,GMM,0.117333,1
2,GMM,0.347074,1
3,Kmeans,0.138516,0
3,Kmeans,0.334119,0
3,Kmeans,0.35013,0
3,Kmeans,-0.162526,2
3,Kmeans,0.136448,0
3,Kmeans,0.144615,0
3,Kmeans,0.26436,0
3,Kmeans,0.323198,0
3,Kmeans,0.145768,0
3,Kmeans,-0.036974,2
3,Kmeans,0.255706,2
3,Kmeans,0.170089,1
3,Kmeans,0.316097,0
3,Kmeans,0.211174,0
3,Kmeans,0.137935,2
3,Kmeans,0.001175,1
3,Kmeans,0.272387,0
3,Kmeans,0.131031,2
3,Kmeans,0.096608,0
3,Kmeans,-0.096295,2
3,Kmeans,-0.067528,2
3,Kmeans,0.227709,0
3,Kmeans,0.314886,0
3,Kmeans,0.352558,0
3,Kmeans,0.297267,0
3,Kmeans,0.264881,0
3,Kmeans,0.174217,0
3,Kmeans,0.010609,2
3,Kmeans,0.270905,0
3,Kmeans,0.321962,0
3,Kmeans,0.124772,0
3,Kmeans,-0.031155,1
3,Kmeans,0.236875,0
3,Kmeans,0.173455,1
3,Kmeans,0.337282,0
3,Kmeans,0.342365,0
3,Kmeans,0.235371,0
3,Kmeans,0.131309,0
3,Kmeans,-0.041661,2
3,Kmeans,0.188682,2
3,Kmeans,0.153601,0
3,Kmeans,0.38072,0
3,Kmeans,0.236622,1
3,Kmeans,0.229013,2
3,Kmeans,0.121135,1
3,Kmeans,0.145505,0
3,Kmeans,0.215042,0
3,Kmeans,0.12457,2
3,Kmeans,0.024794,1
3,Kmeans,0.204005,2
3,Kmeans,0.356803,0
3,Kmeans,0.199664,0
3,Kmeans,-0.051232,1
3,Kmeans,0.339751,0
3,Kmeans,0.189745,0
3,Kmeans,-0.02715,2
3,Kmeans,0.027557,2
3,Kmeans,0.116535,2
3,Kmeans,0.116013,0
3,Kmeans,0.194234,1
3,Kmeans,0.291881,0
3,Kmeans,0.033075,1
3,Kmeans,0.1671,2
3,Kmeans,0.19333,0
3,Kmeans,0.288949,0
3,Kmeans,0.172688,0
3,Kmeans,0.121599,0
3,Kmeans,0.070549,1
3,Kmeans,0.283926,0
3,Kmeans,0.347341,0
3,Kmeans,0.368313,0
3,Kmeans,0.212695,0
3,Kmeans,0.279031,0
3,Kmeans,0.093271,0
3,Kmeans,0.282689,0
3,Kmeans,0.294119,0
3,Kmeans,0.27056,0
3,Kmeans,0.199893,1
3,Kmeans,0.264225,0
3,Kmeans,0.03501,1
3,Kmeans,0.045532,1
3,Kmeans,0.321921,0
3,Kmeans,0.277201,0
3,Kmeans,0.142178,0
3,Kmeans,0.166803,0
3,Kmeans,0.108441,1
3,Kmeans,0.227675,0
3,Kmeans,-0.027744,2
3,Kmeans,0.319397,0
3,Kmeans,0.340383,0
3,Kmeans,0.087425,0
3,Kmeans,0.135777,0
3,Kmeans,0.17706,1
3,Kmeans,0.167697,2
3,Kmeans,0.298655,0
3,Kmeans,0.137596,0
3,Kmeans,0.05667,2
3,Kmeans,0.069258,2
3,Kmeans,0.344336,0
3,Kmeans,0.138451,1
3,Kmeans,0.023222,1
3,Kmeans,0.203084,2
3,Kmeans,0.304891,0
3,Kmeans,0.190417,0
3,Kmeans,0.369457,0
3,Kmeans,0.322942,0
3,Kmeans,0.29573,0
3,Kmeans,0.11956,1
3,Kmeans,0.025139,1
3,Kmeans,0.140058,2
3,Kmeans,0.086246,2
3,Kmeans,0.242839,0
3,Kmeans,0.23507,0
3,Kmeans,0.297439,0
3,Kmeans,0.190484,0
3,Kmeans,0.263091,0
3,Kmeans,0.377493,0
3,Kmeans,0.227852,0
3,Kmeans,0.354872,0
3,Kmeans,-0.007455,1
3,Kmeans,0.1869,0
3,Kmeans,0.278727,0
3,Kmeans,0.070434,0
3,Kmeans,0.284313,0
3,Kmeans,0.324979,0
3,Kmeans,-0.092713,2
3,Kmeans,0.104944,0
3,Kmeans,0.346155,0
3,Kmeans,-0.016115,1
3,Kmeans,-0.006141,1
3,Kmeans,0.285624,0
3,Kmeans,0.079219,1
3,Kmeans,0.314621,0
3,Kmeans,0.234022,0
3,Kmeans,0.265527,0
3,Kmeans,0.351996,0
3,Kmeans,-0.091107,1
3,Kmeans,0.236318,0
3,Kmeans,0.29555,0
3,Kmeans,0.117237,0
3,Kmeans,0.16939,0
3,Kmeans,0.209729,0
3,Kmeans,0.277602,2
3,Kmeans,0.149964,1
3,Kmeans,0.224607,0
3,Kmeans,-0.057646,1
3,Kmeans,0.338464,0
3,Kmeans,0.261586,2
3,Kmeans,0.254243,2
3,Kmeans,0.219157,1
3,Kmeans,0.091324,0
3,Kmeans,0.187989,1
3,Kmeans,0.296857,0
3,Kmeans,0.193628,0
3,Kmeans,0.0594,1
3,Kmeans,0.176918,0
3,Kmeans,0.097542,1
3,Kmeans,0.134569,2
3,Kmeans,0.241433,0
3,Kmeans,0.313845,0
3,Kmeans,0.003678,1
3,Kmeans,0.219139,0
3,Kmeans,0.190164,0
3,Kmeans,0.155174,0
3,Kmeans,0.249088,0
3,Kmeans,0.324746,0
3,Kmeans,0.136972,0
3,Kmeans,0.217356,0
3,Kmeans,0.013351,1
3,Kmeans,0.139612,0
3,Kmeans,0.019954,1
3,Kmeans,0.271652,0
3,Kmeans,0.194682,0
3,Kmeans,0.188655,0
3,Kmeans,0.115513,2
3,Kmeans,-0.032978,1
3,Kmeans,0.317075,0
3,Kmeans,-0.072716,2
3,Kmeans,0.321731,0
3,Kmeans,0.260392,0
3,Kmeans,0.342662,0
3,Kmeans,-0.111908,1
3,Kmeans,0.286795,0
3,Kmeans,0.042006,2
3,Kmeans,0.32423,0
3,Kmeans,0.113133,0
3,Kmeans,0.147899,0
3,Kmeans,0.092016,0
3,Kmeans,0.209662,1
3,Kmeans,0.266291,0
3,Kmeans,0.319844,0
3,Kmeans,0.29707,0
3,Kmeans,0.071533,1
3,Kmeans,0.142165,0
3,Kmeans,0.27031,0
3,Kmeans,-0.021889,1
3,Kmeans,0.011532,1
3,Kmeans,0.114199,1
3,Kmeans,0.287665,0
3,Kmeans,-0.102391,2
3,Kmeans,-0.031639,1
3,Kmeans,0.224428,0
3,Kmeans,0.111328,0
3,Kmeans,0.045816,1
3,Kmeans,0.048669,1
3,Kmeans,0.191113,1
3,Kmeans,0.277301,0
3,Kmeans,0.015461,1
3,Kmeans,0.080996,0
3,Kmeans,0.215365,0
3,Kmeans,-0.013713,1
3,Kmeans,-0.080492,2
3,Kmeans,0.056885,1
3,Kmeans,0.23069,0
3,Kmeans,0.006091,1
3,Kmeans,0.225526,0
3,Kmeans,0.014033,2
3,Kmeans,0.324648,0
3,Kmeans,0.316981,0
3,Kmeans,0.18586,0
3,Kmeans,0.137661,0
3,Kmeans,0.234812,0
3,Kmeans,0.143569,0
