k,type,score,label
2,Kmeans,0.267653,0
2,Kmeans,0.325466,1
2,Kmeans,0.225045,0
2,Kmeans,0.47924,0
2,Kmeans,0.171544,1
2,Kmeans,0.241657,0
2,Kmeans,0.425265,0
2,Kmeans,0.261688,0
2,Kmeans,0.465112,0
2,Kmeans,0.36069,0
2,Kmeans,0.258838,1
2,Kmeans,0.123162,0
2,Kmeans,-0.073887,1
2,Kmeans,0.488522,0
2,Kmeans,0.319076,1
2,Kmeans,0.020317,1
2,Kmeans,0.282803,1
2,Kmeans,0.408256,0
2,Kmeans,0.434396,0
2,Kmeans,0.16312,1
2,Kmeans,0.246292,0
2,Kmeans,0.328522,1
2,Kmeans,0.196474,0
2,Kmeans,0.264271,0
2,Kmeans,0.441047,0
2,Kmeans,0.491169,0
2,Kmeans,0.243193,0
2,Kmeans,0.232842,1
2,Kmeans,0.48712,0
2,Kmeans,0.076547,1
2,Kmeans,0.508036,0
2,Kmeans,0.364343,0
2,Kmeans,0.338132,0
2,Kmeans,0.330285,0
2,Kmeans,0.481592,0
2,Kmeans,0.473025,0
2,Kmeans,0.230082,0
2,Kmeans,0.359001,1
2,Kmeans,0.110278,1
2,Kmeans,0.387477,0
2,Kmeans,0.224367,1
2,Kmeans,0.169984,1
2,Kmeans,0.325121,0
2,Kmeans,0.221113,1
2,Kmeans,0.086947,0
2,Kmeans,0.284767,1
2,Kmeans,0.066366,1
2,Kmeans,0.061445,1
2,Kmeans,-0.023341,1
2,Kmeans,0.314772,0
2,Kmeans,0.430374,0
2,Kmeans,0.161502,1
2,Kmeans,0.377226,1
2,Kmeans,0.089344,0
2,Kmeans,0.09843,0
2,Kmeans,0.129765,1
2,Kmeans,0.212209,1
2,Kmeans,0.306347,1
2,Kmeans,0.15403,0
2,Kmeans,0.295695,1
2,Kmeans,0.44234,0
2,Kmeans,0.159775,0
2,Kmeans,0.390399,1
2,Kmeans,0.406153,0
2,Kmeans,0.171864,0
2,Kmeans,0.142941,1
2,Kmeans,-0.049227,1
2,Kmeans,0.073718,1
2,Kmeans,0.242966,0
2,Kmeans,0.001729,1
2,Kmeans,0.38958,1
2,Kmeans,0.330631,1
2,Kmeans,0.462262,0
2,Kmeans,0.169827,1
2,Kmeans,0.025773,1
2,Kmeans,0.294493,0
2,Kmeans,-0.024121,1
2,Kmeans,0.482085,0
2,Kmeans,0.475768,0
2,Kmeans,0.008835,1
2,Kmeans,0.107634,1
2,Kmeans,0.10325,0
2,Kmeans,0.341586,1
2,Kmeans,0.150948,1
2,Kmeans,0.352855,0
2,Kmeans,0.439211,0
2,Kmeans,0.13998,0
2,Kmeans,0.480648,0
2,Kmeans,0.219383,0
2,Kmeans,0.290079,1
2,Kmeans,0.221191,0
2,Kmeans,0.484178,0
2,Kmeans,0.116585,0
2,Kmeans,0.411389,0
2,Kmeans,-0.037189,1
2,Kmeans,0.479937,0
2,Kmeans,0.089684,1
2,Kmeans,0.268145,0
2,Kmeans,0.175869,1
2,Kmeans,0.142953,1
2,Kmeans,0.318486,0
2,Kmeans,0.144575,0
2,Kmeans,0.281923,0
2,Kmeans,0.509784,0
2,Kmeans,-0.087972,1
2,Kmeans,-0.063316,1
2,Kmeans,0.259364,1
2,Kmeans,0.368867,0
2,Kmeans,0.468481,0
2,Kmeans,0.268711,0
2,Kmeans,0.470788,0
2,Kmeans,0.280012,0
2,Kmeans,0.230707,0
2,Kmeans,0.052481,0
2,Kmeans,0.05799,1
2,Kmeans,0.228297,1
2,Kmeans,0.391452,0
2,Kmeans,0.205171,1
2,Kmeans,-0.063517,1
2,Kmeans,0.24378,1
2,Kmeans,0.410052,0
2,Kmeans,0.206158,0
2,Kmeans,0.157981,0
2,Kmeans,0.221001,0
2,Kmeans,0.113085,0
2,Kmeans,0.387732,0
2,Kmeans,0.39515,0
2,Kmeans,0.385969,0
2,Kmeans,0.293276,1
2,Kmeans,0.141044,1
2,Kmeans,0.348257,1
2,Kmeans,0.375947,1
2,Kmeans,0.49599,0
2,GMM,0.228328,0
2,GMM,0.320687,0
2,GMM,0.553053,0
2,GMM,0.483727,0
2,GMM,0.5423,0
2,GMM,0.386375,0
2,GMM,0.489252,0
2,GMM,0.56903,0
2,GMM,0.399483,0
2,GMM,0.477629,0
2,GMM,0.447504,0
2,GMM,0.342873,0
2,GMM,0.553127,0
2,GMM,0.546365,0
2,GMM,0.294124,0
2,GMM,0.568244,0
2,GMM,0.512366,0
2,GMM,0.500598,0
2,GMM,0.583083,0
2,GMM,0.447992,0
2,GMM,0.585976,0
2,GMM,0.594083,0
2,GMM,0.586973,0
2,GMM,0.598896,0
2,GMM,0.530886,0
2,GMM,0.591207,0
2,GMM,0.362009,0
2,GMM,0.439817,0
2,GMM,0.571239,0
2,GMM,0.582178,0
2,GMM,0.536829,0
2,GMM,0.485463,0
2,GMM,0.519427,0
2,GMM,0.456636,0
2,GMM,0.427273,0
2,GMM,0.410917,0
2,GMM,0.491895,0
2,GMM,0.577179,0
2,GMM,0.029643,1
2,GMM,0.332024,0
2,GMM,0.590832,0
2,GMM,0.582532,0
2,GMM,0.391849,0
2,GMM,0.507111,0
2,GMM,0.3988,0
2,GMM,0.548973,0
2,GMM,0.541923,0
2,GMM,0.467373,0
2,GMM,0.447604,0
2,GMM,0.226023,1
2,GMM,0.51821,0
2,GMM,0.556469,0
2,GMM,0.488732,0
2,GMM,0.540311,0
2,GMM,0.461826,0
2,GMM,0.45451,1
2,GMM,0.431003,0
2,GMM,0.533838,0
2,GMM,0.533465,0
2,GMM,0.425417,0
2,GMM,0.613778,0
2,GMM,0.486567,0
2,GMM,0.456317,0
2,GMM,0.368641,0
2,GMM,0.473775,0
2,GMM,0.580583,0
2,GMM,0.539283,0
2,GMM,0.525517,0
2,GMM,0.442785,0
2,GMM,0.576976,0
2,GMM,0.53932,0
2,GMM,0.478244,0
2,GMM,0.567389,0
2,GMM,0.481919,0
2,GMM,0.559971,0
2,GMM,0.475432,0
2,GMM,0.568989,0
2,GMM,0.374478,0
2,GMM,0.325325,0
2,GMM,0.448474,0
2,GMM,0.580876,0
2,GMM,0.576899,0
2,GMM,0.566586,0
2,GMM,0.585186,0
2,GMM,0.416428,0
2,GMM,0.42371,0
2,GMM,0.5369,0
2,GMM,0.565262,0
2,GMM,0.516144,0
2,GMM,0.492239,0
2,GMM,0.590409,0
2,GMM,0.554581,0
2,GMM,0.511513,0
2,GMM,0.445127,0
2,GMM,0.552238,0
2,GMM,0.469532,0
2,GMM,0.386072,1
2,GMM,0.472497,0
2,GMM,0.580494,0
2,GMM,0.492339,0
2,GMM,0.289167,1
2,GMM,0.427669,0
2,GMM,0.611647,0
2,GMM,0.587025,0
2,GMM,0.503256,0
2,GMM,0.606212,0
2,GMM,0.602173,0
2,GMM,0.517364,0
2,GMM,0.286965,0
2,GMM,0.312426,0
2,GMM,0.181603,0
2,GMM,0.584771,0
2,GMM,0.4685,0
2,GMM,0.500137,0
2,GMM,0.575063,0
2,GMM,0.538548,0
2,GMM,0.542495,0
2,GMM,0.563494,0
2,GMM,0.538352,0
2,GMM,0.588553,0
2,GMM,0.520618,0
2,GMM,0.548202,0
2,GMM,0.208171,1
2,GMM,0.54041,0
2,GMM,0.46287,0
2,GMM,0.408197,0
2,GMM,0.512312,0
2,GMM,0.406155,0
2,GMM,0.433135,0
2,GMM,0.455862,0
2,GMM,0.50259,0
2,GMM,0.546373,0
2,GMM,0.485182,0
2,GMM,0.513272,0
2,GMM,0.451784,0
2,GMM,0.491506,0
2,GMM,0.528027,0
2,GMM,0.573434,0
2,GMM,0.589406,0
2,GMM,0.278608,1
2,GMM,0.521089,0
2,GMM,0.441847,0
2,GMM,0.485986,0
2,GMM,0.5585,0
2,GMM,0.474158,0
2,GMM,0.564199,0
2,GMM,0.598798,0
2,GMM,0.276842,0
2,GMM,0.491125,0
2,GMM,0.486351,0
2,GMM,0.353588,0
2,GMM,0.445811,0
2,GMM,0.485869,0
2,GMM,0.51746,0
2,GMM,0.499372,0
2,GMM,0.590312,0
2,GMM,0.525019,0
2,GMM,0.389231,0
2,GMM,0.356325,0
2,GMM,0.541435,0
2,GMM,0.28276,1
2,GMM,0.595057,0
2,GMM,0.377981,0
2,GMM,0.513209,0
2,GMM,0.477316,0
2,GMM,0.506481,0
2,GMM,0.452193,0
2,GMM,0.473198,0
2,GMM,0.495695,0
2,GMM,0.488624,0
2,GMM,0.537114,0
2,GMM,0.446106,0
2,GMM,0.533656,0
2,GMM,0.488672,0
2,GMM,0.477851,0
2,GMM,0.472524,0
2,GMM,0.464097,0
2,GMM,0.373215,0
2,GMM,0.532125,0
2,GMM,0.376524,0
2,GMM,0.426697,0
2,GMM,0.586054,0
2,GMM,0.572222,0
2,GMM,0.471744,0
2,GMM,0.415013,0
2,GMM,0.342625,0
2,GMM,0.410112,0
2,GMM,0.578041,0
2,GMM,0.378475,0
2,GMM,0.549388,0
2,GMM,0.540377,0
2,GMM,0.526689,0
2,GMM,0.552264,0
2,GMM,0.606334,0
2,GMM,0.590581,0
2,GMM,0.514432,0
2,GMM,0.503539,0
2,GMM,0.574661,0
2,GMM,0.489247,0
2,GMM,0.563613,0
2,GMM,0.567145,0
2,GMM,0.553679,0
2,GMM,0.301817,0
2,GMM,0.505539,0
2,GMM,0.519784,0
2,GMM,0.433439,0
2,GMM,0.493251,0
2,GMM,0.545431,0
2,GMM,0.35093,0
2,GMM,0.608609,0
2,GMM,0.442295,0
2,GMM,0.576066,0
2,GMM,0.256871,0
2,GMM,0.61106,0
2,GMM,0.409676,0
2,GMM,0.512975,0
2,GMM,0.52615,0
2,GMM,0.403395,0
2,GMM,0.574498,0
2,GMM,0.506753,0
2,GMM,0.495871,0
2,GMM,0.599041,0
2,GMM,0.518253,0
2,GMM,0.583274,0
2,GMM,0.543346,0
2,GMM,0.461527,0
2,GMM,0.478268,0
2,GMM,0.436806,0
2,GMM,0.431166,0
2,GMM,0.580361,0
2,GMM,0.604291,0
2,GMM,0.461513,0
2,GMM,0.389228,0
2,GMM,0.514424,0
2,GMM,0.346547,0
2,GMM,0.5266,0
2,GMM,0.496265,0
2,GMM,0.459402,0
2,GMM,0.448293,0
2,GMM,0.585618,0
2,GMM,0.405601,0
2,GMM,0.328671,0
2,GMM,0.585081,0
2,GMM,0.477886,0
2,GMM,0.433065,0
2,GMM,0.501541,0
2,GMM,0.573787,0
2,GMM,0.612734,0
2,GMM,0.422923,0
2,GMM,0.617965,0
2,GMM,0.51982,0
2,GMM,0.454277,0
2,GMM,0.28115,0
2,GMM,0.516407,0
2,GMM,0.562886,0
2,GMM,0.420892,0
2,GMM,0.506505,0
2,GMM,0.543868,0
2,GMM,0.490636,0
2,GMM,0.478983,0
2,GMM,0.529634,0
2,GMM,0.555162,0
2,GMM,0.571524,0
2,GMM,0.439596,0
2,GMM,0.563484,0
2,GMM,0.526075,0
2,GMM,0.524676,0
2,GMM,0.424551,0
2,GMM,0.597546,0
2,GMM,0.551308,0
2,GMM,0.383549,0
2,GMM,0.370966,0
2,GMM,0.517618,0
2,GMM,0.550422,0
2,GMM,0.580083,0
2,GMM,0.429516,0
2,GMM,0.497177,0
2,GMM,0.477789,0
2,GMM,0.573599,0
2,GMM,0.345477,0
2,GMM,0.492956,0
2,GMM,0.587915,0
2,GMM,0.574756,0
2,GMM,0.170801,0
2,GMM,0.587752,0
2,GMM,0.440712,0
2,GMM,0.408963,1
2,GMM,0.503268,0
2,GMM,0.60095,0
2,GMM,0.567684,0
2,GMM,0.483277,0
2,GMM,0.587002,0
2,GMM,0.523452,0
2,GMM,0.503616,0
2,GMM,0.507582,0
2,GMM,0.387258,1
2,GMM,0.491233,0
2,GMM,0.577261,0
2,GMM,0.55872,0
2,GMM,0.530224,0
2,GMM,0.580673,0
2,GMM,0.497052,0
2,GMM,0.538683,0
2,GMM,0.287315,1
2,GMM,0.426263,0
2,GMM,0.59359,0
2,GMM,0.432021,1
2,GMM,0.382819,0
2,GMM,0.556197,0
2,GMM,0.299626,0
2,GMM,0.438202,0
2,GMM,0.595892,0
2,GMM,0.430844,0
2,GMM,0.384136,0
2,GMM,0.511514,0
2,GMM,0.56139,0
2,GMM,0.573167,0
2,GMM,0.603444,0
2,GMM,0.133282,0
2,GMM,0.405925,0
2,GMM,0.368945,0
2,GMM,0.566044,0
2,GMM,0.21938,1
2,GMM,0.438695,1
2,GMM,0.473148,0
2,GMM,0.406547,0
2,GMM,0.621626,0
2,GMM,0.517638,0
2,GMM,0.549224,0
2,GMM,0.564736,0
2,GMM,0.532483,0
2,GMM,0.382722,0
2,GMM,0.592385,0
2,GMM,0.433481,0
2,GMM,0.306195,0
2,GMM,0.538668,0
2,GMM,0.566592,0
2,GMM,0.440018,0
2,GMM,0.589721,0
2,GMM,0.489923,0
2,GMM,0.425781,0
2,GMM,0.418316,0
2,GMM,0.593499,0
2,GMM,0.4153,0
2,GMM,0.585114,0
2,GMM,0.509728,0
2,GMM,0.630665,0
2,GMM,0.482047,0
2,GMM,0.532903,0
2,GMM,0.505456,0
2,GMM,0.565317,0
2,GMM,0.324946,1
2,GMM,0.537469,0
2,GMM,0.601178,0
2,GMM,0.529777,0
2,GMM,0.356516,1
2,GMM,0.445816,0
2,GMM,0.293845,0
2,GMM,0.529977,0
2,GMM,0.449365,0
2,GMM,0.594613,0
2,GMM,0.516151,0
2,GMM,0.478001,0
2,GMM,0.421339,0
2,GMM,0.270109,0
2,GMM,0.555588,0
2,GMM,0.621955,0
2,GMM,0.541256,0
2,GMM,0.556702,0
2,GMM,0.585061,0
2,GMM,0.444329,0
2,GMM,0.581492,0
2,GMM,0.493969,0
2,GMM,0.470867,0
2,GMM,0.443465,0
3,Kmeans,0.079856,1
3,Kmeans,0.471919,0
3,Kmeans,0.535468,0
3,Kmeans,0.278763,0
3,Kmeans,0.254216,0
3,Kmeans,0.190608,1
3,Kmeans,0.304246,0
3,Kmeans,0.444191,0
3,Kmeans,0.317035,0
3,Kmeans,0.30236,0
3,Kmeans,0.120774,1
3,Kmeans,0.37386,1
3,Kmeans,0.384736,0
3,Kmeans,0.071457,1
3,Kmeans,0.228376,1
3,Kmeans,-0.005607,1
3,Kmeans,0.480268,0
3,Kmeans,0.184257,1
3,Kmeans,0.305756,0
3,Kmeans,0.397671,1
3,Kmeans,0.113494,0
3,Kmeans,0.377166,0
3,Kmeans,0.400314,0
3,Kmeans,0.481411,0
3,Kmeans,0.434376,0
3,Kmeans,-0.041758,1
3,Kmeans,0.069796,1
3,Kmeans,0.118503,0
3,Kmeans,0.358943,0
3,Kmeans,0.490208,0
3,Kmeans,0.476197,0
3,Kmeans,0.272126,1
3,Kmeans,0.317659,0
3,Kmeans,0.378855,1
3,Kmeans,0.502898,0
3,Kmeans,0.49729,0
3,Kmeans,0.478416,0
3,Kmeans,0.174222,0
3,Kmeans,-0.023343,2
3,Kmeans,0.039856,0
3,Kmeans,-0.055064,1
3,Kmeans,0.515324,0
3,Kmeans,0.389832,1
3,Kmeans,-0.053703,1
3,Kmeans,0.391156,1
3,Kmeans,-0.019373,1
3,Kmeans,0.331065,0
3,Kmeans,-0.088911,1
3,Kmeans,0.161393,0
3,Kmeans,0.203131,2
3,Kmeans,0.463432,0
3,Kmeans,0.206113,0
3,Kmeans,0.143186,1
3,Kmeans,0.50775,0
3,Kmeans,0.192529,0
3,Kmeans,0.432385,2
3,Kmeans,0.305579,1
3,Kmeans,0.260999,0
3,Kmeans,0.137289,1
3,Kmeans,0.37904,1
3,Kmeans,0.221277,0
3,Kmeans,0.290135,1
3,Kmeans,0.190485,0
3,Kmeans,0.300693,0
3,Kmeans,0.418603,0
3,Kmeans,0.23225,0
3,Kmeans,0.276471,1
3,Kmeans,0.335444,1
3,Kmeans,0.45226,0
3,Kmeans,0.437619,0
3,Kmeans,0.508617,0
3,Kmeans,-0.001189,1
3,Kmeans,0.324433,0
3,Kmeans,0.429198,0
3,Kmeans,0.516049,0
3,Kmeans,0.420029,0
3,Kmeans,0.501882,0
3,Kmeans,0.117881,1
3,Kmeans,0.418497,0
3,Kmeans,0.2113,0
3,Kmeans,0.080447,1
3,Kmeans,0.515352,0
3,Kmeans,-0.064206,1
3,Kmeans,0.228453,0
3,Kmeans,0.341641,0
3,Kmeans,0.383498,1
3,Kmeans,0.070858,1
3,Kmeans,0.309028,0
3,Kmeans,0.483014,0
3,Kmeans,0.446794,0
3,Kmeans,0.169516,1
3,Kmeans,0.422306,0
3,Kmeans,0.224787,1
3,Kmeans,0.334935,1
3,Kmeans,0.488367,0
3,Kmeans,0.19892,1
3,Kmeans,0.375009,2
3,Kmeans,0.312272,1
3,Kmeans,0.418488,0
3,Kmeans,0.123175,0
3,Kmeans,0.220509,2
3,Kmeans,-0.0417,1
3,Kmeans,0.151338,0
3,Kmeans,0.457176,0
3,Kmeans,0.491252,0
3,Kmeans,0.482907,0
3,Kmeans,0.421078,0
3,Kmeans,0.137132,1
3,Kmeans,-0.035183,1
3,Kmeans,0.328935,1
3,Kmeans,0.249301,1
3,Kmeans,0.147823,0
3,Kmeans,0.423077,0
3,Kmeans,0.532941,0
3,Kmeans,0.365157,0
3,Kmeans,0.121039,1
3,Kmeans,0.458284,0
3,Kmeans,0.500793,0
3,Kmeans,0.302081,0
3,Kmeans,0.305809,0
3,Kmeans,0.201,0
3,Kmeans,-0.126027,1
3,Kmeans,0.095975,2
3,Kmeans,0.356707,0
3,Kmeans,0.458862,0
3,Kmeans,0.144435,1
3,Kmeans,-0.004249,1
3,Kmeans,0.498696,0
3,Kmeans,0.220884,0
3,Kmeans,0.13976,1
3,Kmeans,0.514121,0
3,Kmeans,0.046688,1
3,Kmeans,0.501095,0
3,Kmeans,0.42592,0
3,Kmeans,0.304102,0
3,Kmeans,0.516554,0
3,Kmeans,-0.090516,1
3,Kmeans,0.217434,0
3,Kmeans,0.36562,0
3,Kmeans,0.177906,2
3,Kmeans,0.422569,0
3,Kmeans,0.374105,0
3,Kmeans,0.116753,1
3,Kmeans,0.328741,0
3,Kmeans,0.194304,0
3,Kmeans,-0.091537,1
3,Kmeans,0.358531,0
3,Kmeans,0.024904,1
3,Kmeans,0.195023,1
3,Kmeans,0.354722,1
3,Kmeans,0.139292,1
3,Kmeans,0.380651,1
3,Kmeans,0.4027,0
3,Kmeans,0.530789,0
3,Kmeans,0.267181,1
3,Kmeans,0.1485,0
3,Kmeans,0.275402,1
3,Kmeans,0.284637,1
3,Kmeans,0.394499,0
3,Kmeans,0.487211,0
3,Kmeans,0.208485,2
3,Kmeans,0.255376,0
3,Kmeans,-0.085261,1
3,Kmeans,0.366832,0
3,Kmeans,0.497078,0
3,Kmeans,0.526106,0
3,Kmeans,0.012392,1
3,Kmeans,0.355825,0
3,Kmeans,0.258855,1
3,Kmeans,0.380875,0
3,Kmeans,-0.007975,1
3,Kmeans,0.404999,0
3,Kmeans,0.52214,0
3,Kmeans,0.474087,0
3,Kmeans,0.072839,1
3,Kmeans,0.091755,1
3,Kmeans,0.471053,0
3,Kmeans,0.219196,1
3,Kmeans,0.467182,0
3,Kmeans,0.475268,0
3,Kmeans,0.521991,0
3,Kmeans,0.113258,1
3,Kmeans,0.332362,0
3,Kmeans,0.033447,1
3,Kmeans,0.504734,0
3,Kmeans,0.329127,0
3,Kmeans,0.239817,0
3,Kmeans,0.146047,1
3,Kmeans,0.360957,1
3,Kmeans,0.249515,0
3,Kmeans,0.520166,0
3,Kmeans,0.510161,0
3,Kmeans,0.070037,1
3,Kmeans,0.359936,0
3,Kmeans,0.428521,0
3,Kmeans,0.265855,0
3,Kmeans,0.240745,1
3,Kmeans,0.062295,1
3,Kmeans,0.449918,0
3,Kmeans,-0.043402,1
3,Kmeans,0.125656,0
3,Kmeans,0.104069,1
3,Kmeans,0.242525,1
3,Kmeans,0.297851,1
3,Kmeans,0.26531,1
3,Kmeans,0.333183,1
3,Kmeans,0.509919,0
3,Kmeans,0.209381,0
3,Kmeans,0.067283,0
3,Kmeans,0.15492,0
3,Kmeans,0.309385,0
3,Kmeans,-0.015789,1
3,Kmeans,0.194794,1
3,Kmeans,0.22483,0
3,Kmeans,0.287057,1
3,Kmeans,0.417612,0
3,Kmeans,0.278801,1
3,Kmeans,0.519124,0
3,Kmeans,0.347481,0
3,Kmeans,-0.051831,1
3,Kmeans,0.267305,0
3,Kmeans,0.463396,0
3,Kmeans,0.180457,1
3,Kmeans,0.410062,0
3,Kmeans,0.391618,0
3,Kmeans,0.175365,0
3,Kmeans,-0.055936,1
3,Kmeans,0.322329,1
3,Kmeans,0.292747,0
