k,type,score,label
2,Kmeans,0.326192,0
2,Kmeans,0.416951,0
2,Kmeans,0.139394,1
2,Kmeans,0.080794,1
2,Kmeans,0.179012,1
2,Kmeans,0.417421,0
2,Kmeans,0.063765,1
2,Kmeans,0.160631,0
2,Kmeans,0.205682,1
2,Kmeans,0.110129,0
2,Kmeans,0.148177,0
2,Kmeans,0.318962,0
2,Kmeans,0.388687,0
2,Kmeans,0.054202,1
2,Kmeans,0.261399,0
2,Kmeans,0.178034,1
2,Kmeans,0.16873,1
2,Kmeans,0.060086,0
2,Kmeans,0.317419,0
2,Kmeans,0.120395,1
2,Kmeans,0.289104,1
2,Kmeans,0.312936,0
2,Kmeans,0.349697,0
2,Kmeans,0.39563,0
2,Kmeans,-0.03893,1
2,Kmeans,0.312819,1
2,Kmeans,0.341484,0
2,Kmeans,0.270383,1
2,Kmeans,0.112613,0
2,Kmeans,0.113507,0
2,Kmeans,0.044911,1
2,Kmeans,0.191518,0
2,Kmeans,0.176873,1
2,Kmeans,0.394787,0
2,Kmeans,0.121653,1
2,Kmeans,0.069925,1
2,Kmeans,0.412871,0
2,Kmeans,0.025638,1
2,Kmeans,0.17725,1
2,Kmeans,0.116176,0
2,Kmeans,0.399021,0
2,Kmeans,-0.020761,1
2,Kmeans,0.405047,0
2,Kmeans,0.139565,0
2,Kmeans,0.293642,1
2,Kmeans,0.092314,0
2,Kmeans,0.368272,0
2,Kmeans,0.288719,0
2,Kmeans,0.337028,0
2,Kmeans,0.085708,0
2,Kmeans,0.128624,0
2,Kmeans,0.124773,1
2,Kmeans,0.21171,1
2,Kmeans,0.171677,0
2,Kmeans,0.17915,0
2,Kmeans,0.305873,0
2,Kmeans,0.10726,0
2,Kmeans,0.197929,1
2,Kmeans,0.357471,0
2,Kmeans,0.156906,0
2,Kmeans,0.018781,1
2,Kmeans,0.41229,0
2,Kmeans,0.117199,1
2,Kmeans,0.283092,0
2,Kmeans,0.266036,0
2,Kmeans,0.384493,0
2,Kmeans,0.107455,0
2,Kmeans,-0.020966,1
2,Kmeans,0.171951,0
2,Kmeans,0.326003,0
2,Kmeans,0.283554,1
2,Kmeans,0.064748,0
2,Kmeans,0.14079,1
2,Kmeans,0.038326,0
2,Kmeans,0.174454,1
2,Kmeans,-0.027413,1
2,Kmeans,0.158388,0
2,Kmeans,0.377116,0
2,Kmeans,0.268393,1
2,Kmeans,-0.04167,1
2,Kmeans,0.328669,0
2,Kmeans,0.27787,0
2,Kmeans,0.104487,1
2,Kmeans,0.052974,0
2,Kmeans,0.098478,0
2,Kmeans,0.067189,0
2,Kmeans,0.048042,1
2,Kmeans,0.15196,1
2,Kmeans,0.370185,0
2,Kmeans,0.293836,0
2,Kmeans,0.280472,1
2,Kmeans,0.243558,1
2,Kmeans,0.200677,0
2,Kmeans,0.033919,0
2,Kmeans,-0.070961,1
2,Kmeans,0.241734,1
2,Kmeans,0.098244,0
2,Kmeans,0.372777,0
2,Kmeans,0.243794,1
2,Kmeans,0.070815,0
2,Kmeans,0.361363,0
2,Kmeans,0.168455,0
2,Kmeans,0.11953,1
2,Kmeans,0.211429,1
2,Kmeans,0.405047,0
2,Kmeans,0.316701,0
2,Kmeans,0.362272,0
2,Kmeans,0.306968,0
2,Kmeans,0.102781,1
2,Kmeans,0.011588,1
2,Kmeans,0.293363,1
2,Kmeans,0.087513,1
2,Kmeans,0.156153,0
2,Kmeans,0.197929,1
2,Kmeans,0.140737,0
2,Kmeans,0.205432,1
2,Kmeans,0.086337,1
2,Kmeans,0.157359,0
2,Kmeans,0.043441,1
2,Kmeans,0.310406,0
2,Kmeans,0.211302,0
2,Kmeans,0.134134,0
2,Kmeans,0.370647,0
2,Kmeans,0.334162,0
2,Kmeans,0.162985,1
2,Kmeans,0.208533,1
2,Kmeans,0.10524,0
2,Kmeans,0.037819,0
2,Kmeans,0.298383,0
2,Kmeans,0.191344,1
2,Kmeans,0.36088,0
2,Kmeans,0.014497,1
2,Kmeans,0.296599,1
2,Kmeans,-0.025319,1
2,Kmeans,0.390979,0
2,Kmeans,0.148375,0
2,Kmeans,0.109701,1
2,Kmeans,0.341465,1
2,Kmeans,0.170565,1
2,Kmeans,0.142693,0
2,Kmeans,0.125692,1
2,Kmeans,0.257221,1
2,Kmeans,0.177396,0
2,Kmeans,0.056069,0
2,Kmeans,0.110602,1
2,Kmeans,0.376036,0
2,Kmeans,0.088808,1
2,Kmeans,0.166653,1
2,Kmeans,0.118203,1
2,Kmeans,0.148932,0
2,Kmeans,-0.001425,1
2,Kmeans,0.025638,1
2,Kmeans,0.287389,0
2,Kmeans,0.400744,0
2,Kmeans,0.277731,1
2,Kmeans,0.130065,1
2,Kmeans,0.378609,0
2,Kmeans,0.273257,1
2,Kmeans,0.2966,0
2,Kmeans,0.251124,0
2,Kmeans,0.020678,1
2,Kmeans,0.115387,0
2,Kmeans,0.215824,0
2,Kmeans,0.074533,1
2,Kmeans,0.196595,1
2,Kmeans,0.362108,0
2,Kmeans,0.029654,1
2,Kmeans,0.301628,0
2,Kmeans,0.158534,0
2,Kmeans,0.374528,0
2,Kmeans,0.114381,0
2,Kmeans,0.383943,0
2,Kmeans,0.262964,0
2,Kmeans,0.207581,1
2,Kmeans,0.307766,0
2,Kmeans,0.259189,0
2,Kmeans,0.397654,0
2,Kmeans,0.343674,0
2,Kmeans,0.291361,1
2,Kmeans,0.278963,0
2,Kmeans,0.025638,1
2,Kmeans,0.374528,0
2,Kmeans,0.378368,0
2,Kmeans,0.11238,0
2,Kmeans,0.061312,1
2,Kmeans,0.277798,1
2,Kmeans,0.091397,1
2,Kmeans,0.205091,1
2,Kmeans,0.215284,1
2,Kmeans,0.268942,1
2,Kmeans,0.082708,1
2,Kmeans,0.178585,1
2,Kmeans,0.267411,1
2,Kmeans,0.026585,1
2,Kmeans,0.199139,0
2,Kmeans,0.092115,0
2,Kmeans,0.206821,0
2,Kmeans,0.308753,0
2,Kmeans,0.124786,1
2,Kmeans,0.235581,1
2,Kmeans,0.285101,0
2,Kmeans,-0.037036,1
2,Kmeans,0.132005,1
2,Kmeans,0.214477,1
2,Kmeans,0.211302,0
2,Kmeans,0.097193,1
2,Kmeans,0.298209,0
2,Kmeans,0.040757,0
2,Kmeans,0.246797,1
2,Kmeans,0.115086,1
2,Kmeans,-0.037763,1
2,Kmeans,0.041503,0
2,Kmeans,0.129016,1
2,Kmeans,0.104403,0
2,Kmeans,0.190746,0
2,Kmeans,0.325905,0
2,Kmeans,0.256329,1
2,Kmeans,0.376496,0
2,Kmeans,0.05308,0
2,Kmeans,0.273473,1
2,Kmeans,0.145165,0
2,Kmeans,0.162302,0
2,Kmeans,0.178585,1
2,Kmeans,0.314029,0
2,Kmeans,0.356301,0
2,Kmeans,0.06845,0
2,Kmeans,0.102402,0
2,Kmeans,0.209109,0
2,Kmeans,-0.012811,1
2,Kmeans,0.279629,1
2,Kmeans,0.215219,1
2,Kmeans,0.196658,1
2,Kmeans,-0.056616,1
2,Kmeans,0.046125,1
2,Kmeans,0.18753,1
2,Kmeans,0.092013,1
2,Kmeans,0.108284,0
2,Kmeans,0.188991,1
2,Kmeans,0.359602,0
2,Kmeans,0.375064,0
2,Kmeans,-0.029255,1
2,Kmeans,0.22137,0
2,Kmeans,0.375064,0
2,Kmeans,0.217914,0
2,Kmeans,0.014547,1
2,Kmeans,0.310406,0
2,Kmeans,0.200706,0
2,Kmeans,0.409695,0
2,Kmeans,0.235575,1
2,Kmeans,0.281929,1
2,Kmeans,0.204213,1
2,Kmeans,0.371798,0
2,Kmeans,0.149742,1
2,Kmeans,0.221312,1
2,Kmeans,0.253509,0
2,Kmeans,0.139534,1
2,Kmeans,0.227962,0
2,Kmeans,0.297294,1
2,Kmeans,0.048117,0
2,Kmeans,0.247788,1
2,Kmeans,0.341026,0
2,Kmeans,0.18311,1
2,Kmeans,0.128502,0
2,Kmeans,0.095205,1
2,Kmeans,-0.052522,1
2,Kmeans,0.134628,0
2,Kmeans,0.07035,1
2,Kmeans,0.094609,1
2,Kmeans,0.146024,0
2,Kmeans,0.38513,0
2,Kmeans,0.268937,1
2,Kmeans,0.363826,0
2,Kmeans,0.051528,1
2,Kmeans,0.292768,0
2,Kmeans,0.060757,0
2,Kmeans,0.129587,1
2,Kmeans,0.126542,1
2,Kmeans,0.149214,0
2,Kmeans,0.223842,1
2,Kmeans,0.291909,1
2,Kmeans,0.205432,1
2,Kmeans,0.232108,0
2,Kmeans,0.027789,1
2,Kmeans,0.174361,1
2,Kmeans,0.282055,0
2,Kmeans,0.247777,1
2,Kmeans,0.037441,1
2,Kmeans,0.336642,0
2,Kmeans,0.075069,1
2,Kmeans,0.362223,0
2,Kmeans,0.357471,0
2,Kmeans,0.238529,1
2,Kmeans,0.215566,1
2,Kmeans,0.153942,1
2,Kmeans,0.154456,0
2,Kmeans,0.230672,0
2,Kmeans,0.117183,0
2,Kmeans,0.253886,1
2,Kmeans,0.091727,0
2,Kmeans,0.25084,0
2,Kmeans,0.099756,0
2,Kmeans,0.279182,1
2,Kmeans,0.351956,0
2,Kmeans,0.311219,0
2,Kmeans,0.171922,1
2,Kmeans,0.360229,0
2,Kmeans,0.26502,0
2,Kmeans,0.080794,1
2,Kmeans,0.152442,0
2,Kmeans,0.124238,0
2,Kmeans,0.415032,0
2,Kmeans,0.110129,0
2,Kmeans,0.03446,1
2,Kmeans,0.377,0
2,Kmeans,0.157886,1
2,Kmeans,0.120395,1
2,Kmeans,0.341465,1
2,Kmeans,0.183123,1
2,Kmeans,-0.009512,1
2,Kmeans,0.160653,0
2,Kmeans,0.357597,0
2,Kmeans,0.038666,0
2,Kmeans,0.124197,0
2,Kmeans,0.260231,1
2,Kmeans,0.112127,1
2,Kmeans,0.142644,1
2,Kmeans,0.297361,0
2,Kmeans,0.335061,0
2,Kmeans,0.235517,1
2,Kmeans,0.3067,1
2,Kmeans,0.375028,0
2,Kmeans,0.411072,0
2,Kmeans,0.20964,1
2,Kmeans,0.227132,1
2,Kmeans,0.050414,0
2,Kmeans,0.143836,0
2,Kmeans,0.211429,1
2,Kmeans,0.132392,0
2,Kmeans,0.176177,1
2,Kmeans,0.414847,0
2,Kmeans,0.25737,1
2,Kmeans,0.35385,0
2,Kmeans,0.115387,0
2,Kmeans,0.211212,1
2,Kmeans,0.276078,0
2,Kmeans,0.397499,0
2,Kmeans,0.295257,0
2,Kmeans,0.407827,0
2,Kmeans,0.315712,0
2,Kmeans,0.23024,0
2,Kmeans,0.152927,0
2,Kmeans,0.423586,0
2,Kmeans,0.103772,1
2,Kmeans,0.205682,1
2,Kmeans,0.201024,1
2,Kmeans,0.377,0
2,Kmeans,0.233664,0
2,Kmeans,0.349466,0
2,Kmeans,0.217723,1
2,Kmeans,0.019543,0
2,Kmeans,0.281929,1
2,Kmeans,0.142842,1
2,Kmeans,0.178131,1
2,Kmeans,0.250112,1
2,Kmeans,0.310446,1
2,Kmeans,0.31514,1
2,Kmeans,0.084207,0
2,Kmeans,0.037441,1
2,Kmeans,-0.070961,1
2,Kmeans,0.346621,0
2,Kmeans,0.128694,0
2,Kmeans,-0.037763,1
2,Kmeans,0.153512,0
2,Kmeans,0.307766,0
2,Kmeans,0.034413,0
2,Kmeans,0.238529,1
2,Kmeans,0.247862,1
2,Kmeans,0.241395,1
2,Kmeans,0.003218,1
2,Kmeans,0.409695,0
2,Kmeans,0.167392,1
2,Kmeans,0.277334,1
2,Kmeans,0.305008,0
2,Kmeans,0.145881,1
2,Kmeans,0.328984,0
2,Kmeans,0.230944,1
2,Kmeans,0.394545,0
2,Kmeans,0.362969,0
2,Kmeans,0.201572,1
2,Kmeans,-0.018701,1
2,Kmeans,0.26003,0
2,Kmeans,0.316602,0
2,Kmeans,0.196521,0
2,Kmeans,0.102781,1
2,Kmeans,0.216669,1
2,Kmeans,0.069925,1
2,Kmeans,0.152733,1
2,Kmeans,0.210898,1
2,Kmeans,0.260837,1
2,Kmeans,0.243794,1
2,Kmeans,0.383171,0
2,Kmeans,0.046323,1
2,Kmeans,0.270829,0
2,Kmeans,0.360829,0
2,Kmeans,0.178585,1
2,Kmeans,0.14647,0
2,Kmeans,0.204054,1
2,Kmeans,0.300286,0
2,Kmeans,0.36604,0
2,Kmeans,0.316487,1
2,Kmeans,-0.045528,1
2,Kmeans,0.222219,1
2,Kmeans,-0.008151,1
2,Kmeans,0.298515,1
2,Kmeans,0.212239,1
2,Kmeans,0.082892,0
2,Kmeans,0.059547,0
2,Kmeans,0.250767,0
2,Kmeans,0.318305,0
2,Kmeans,0.379877,0
2,Kmeans,0.295054,1
2,Kmeans,-0.010624,1
2,Kmeans,0.130285,1
2,Kmeans,-0.034202,1
2,Kmeans,0.334398,0
2,Kmeans,0.35385,0
2,Kmeans,0.394545,0
2,Kmeans,0.36604,0
2,Kmeans,0.117183,0
2,Kmeans,0.268345,1
2,Kmeans,0.033554,1
2,Kmeans,0.346282,0
2,Kmeans,0.217978,0
2,Kmeans,0.372777,0
2,Kmeans,0.378368,0
2,Kmeans,0.155956,0
2,Kmeans,0.357597,0
2,Kmeans,0.202574,1
2,Kmeans,0.312936,0
2,Kmeans,0.171151,0
2,Kmeans,0.143498,0
2,Kmeans,0.38513,0
2,Kmeans,0.020831,1
2,Kmeans,0.156153,0
2,Kmeans,0.179461,1
2,Kmeans,0.128502,0
2,Kmeans,0.239298,0
2,Kmeans,0.094048,0
2,Kmeans,0.208594,0
2,Kmeans,0.046125,1
2,Kmeans,0.154763,1
2,Kmeans,0.234783,1
2,Kmeans,0.371752,0
2,Kmeans,0.401982,0
2,Kmeans,0.275576,1
2,Kmeans,0.368614,0
2,Kmeans,0.14866,0
2,Kmeans,0.351817,0
2,Kmeans,0.04077,0
2,Kmeans,0.073591,1
2,Kmeans,0.389632,0
2,Kmeans,0.363826,0
2,Kmeans,0.276383,1
2,Kmeans,0.212118,1
2,Kmeans,0.168889,1
2,Kmeans,0.164763,1
2,Kmeans,0.083272,1
2,Kmeans,0.354016,0
2,Kmeans,0.269383,1
2,Kmeans,0.252419,0
2,Kmeans,0.174454,1
2,Kmeans,0.182513,0
2,Kmeans,0.209353,1
2,Kmeans,0.358295,0
2,Kmeans,0.217152,1
2,Kmeans,0.104403,0
2,Kmeans,0.194983,1
2,Kmeans,0.165206,0
2,Kmeans,0.422749,0
2,Kmeans,0.036099,1
2,Kmeans,0.195173,1
2,Kmeans,0.066735,1
2,Kmeans,0.218238,0
2,Kmeans,0.384673,0
2,Kmeans,0.208243,0
2,Kmeans,0.373104,0
2,Kmeans,0.157886,1
2,Kmeans,0.357471,0
2,Kmeans,0.095205,1
2,Kmeans,0.375445,0
2,Kmeans,0.098736,1
2,Kmeans,0.334162,0
2,Kmeans,0.409437,0
2,Kmeans,0.227132,1
2,Kmeans,0.307169,0
2,Kmeans,0.192292,0
2,Kmeans,0.389265,0
2,Kmeans,0.056996,1
2,Kmeans,0.024211,1
2,Kmeans,0.229487,1
2,Kmeans,0.277936,1
2,Kmeans,0.25834,0
2,Kmeans,-0.01471,1
2,Kmeans,0.234783,1
2,Kmeans,0.386245,0
2,Kmeans,0.016471,1
2,Kmeans,0.216669,1
2,Kmeans,0.035548,0
2,Kmeans,0.205149,1
2,Kmeans,0.393289,0
2,Kmeans,0.100243,0
2,Kmeans,0.288137,0
2,Kmeans,0.318794,1
2,Kmeans,0.36381,0
2,Kmeans,0.070332,1
2,Kmeans,0.34454,0
2,Kmeans,0.360797,0
2,Kmeans,0.190038,1
2,Kmeans,0.331142,0
2,Kmeans,0.162766,1
2,Kmeans,0.291347,0
2,Kmeans,0.380668,0
2,Kmeans,0.276867,0
2,Kmeans,0.171677,0
2,Kmeans,0.161113,0
2,Kmeans,0.237814,1
2,Kmeans,-0.053286,1
2,Kmeans,0.230695,1
2,Kmeans,0.007352,1
2,Kmeans,0.140217,1
2,Kmeans,0.362686,0
2,Kmeans,0.023874,1
2,Kmeans,0.284992,1
2,Kmeans,0.347083,0
2,Kmeans,0.143498,1
2,Kmeans,0.087887,1
2,Kmeans,0.232229,0
2,Kmeans,-0.030847,1
2,Kmeans,0.249292,0
2,Kmeans,0.402785,0
2,Kmeans,0.206428,1
2,Kmeans,-0.046308,1
2,Kmeans,0.128502,0
2,Kmeans,0.212715,1
2,Kmeans,0.234894,1
2,Kmeans,0.240276,1
2,Kmeans,0.09448,0
2,Kmeans,0.340376,0
2,Kmeans,0.385418,0
2,Kmeans,0.369301,0
2,Kmeans,0.205432,1
2,Kmeans,0.13578,1
2,Kmeans,0.08736,0
2,Kmeans,0.312736,0
2,Kmeans,0.122886,1
2,Kmeans,0.357905,0
2,Kmeans,0.172477,1
2,Kmeans,0.149214,0
2,Kmeans,0.337688,0
2,Kmeans,0.014497,1
2,Kmeans,0.018781,1
2,Kmeans,0.092684,0
2,Kmeans,0.385418,0
2,Kmeans,0.296599,1
2,Kmeans,0.269383,1
2,Kmeans,0.215824,0
2,Kmeans,0.094609,1
2,Kmeans,0.028397,1
2,Kmeans,0.19274,1
2,Kmeans,0.360556,0
2,Kmeans,0.359849,0
2,Kmeans,0.049469,1
2,Kmeans,0.331142,0
2,Kmeans,-0.052522,1
2,Kmeans,0.077315,0
2,Kmeans,0.295594,0
2,Kmeans,0.36484,0
2,Kmeans,0.266937,0
2,Kmeans,0.371324,0
2,Kmeans,0.276383,1
2,Kmeans,0.168455,0
2,Kmeans,0.061312,1
2,Kmeans,0.152301,1
2,Kmeans,0.230895,0
2,Kmeans,0.189391,0
2,Kmeans,0.212986,1
2,Kmeans,0.220731,1
2,Kmeans,0.306968,0
2,Kmeans,0.342665,0
2,Kmeans,0.233672,0
2,Kmeans,0.12086,1
2,Kmeans,0.013487,1
2,Kmeans,0.260475,0
2,Kmeans,0.362223,0
2,Kmeans,0.117456,1
2,Kmeans,0.335061,0
2,Kmeans,0.397499,0
2,Kmeans,0.347164,0
2,Kmeans,0.101202,0
2,Kmeans,0.205002,1
2,Kmeans,0.094936,1
2,Kmeans,0.236932,0
2,Kmeans,0.245372,1
2,Kmeans,0.169319,1
2,Kmeans,0.291223,1
2,Kmeans,0.334643,0
2,Kmeans,0.4033,0
2,Kmeans,0.379877,0
2,Kmeans,0.284992,1
2,Kmeans,0.218788,1
2,Kmeans,0.123331,1
2,Kmeans,0.261842,0
2,Kmeans,0.225021,0
2,Kmeans,0.298209,0
2,Kmeans,-0.056616,1
2,Kmeans,0.180403,1
2,Kmeans,0.360556,0
2,Kmeans,0.006213,1
2,Kmeans,0.241273,0
2,Kmeans,0.421592,0
2,Kmeans,0.349697,0
2,Kmeans,0.129636,1
2,Kmeans,0.300386,0
2,Kmeans,0.277015,0
2,Kmeans,0.209872,0
2,Kmeans,0.188015,1
2,Kmeans,0.121653,1
2,Kmeans,0.374959,0
2,Kmeans,0.229926,1
2,Kmeans,0.192777,1
2,Kmeans,0.276867,0
2,Kmeans,0.359495,0
2,Kmeans,-0.018648,1
2,Kmeans,0.108787,1
2,Kmeans,0.030582,1
2,Kmeans,0.124773,1
2,Kmeans,0.040105,0
2,Kmeans,0.274489,0
2,Kmeans,0.280859,0
2,Kmeans,0.244324,0
2,Kmeans,0.030582,1
2,Kmeans,0.176101,0
2,Kmeans,0.008252,1
2,Kmeans,0.305873,0
2,Kmeans,0.377,0
2,Kmeans,0.149822,0
2,Kmeans,0.291868,1
2,Kmeans,0.180751,1
2,Kmeans,0.092604,1
2,Kmeans,0.049902,1
2,Kmeans,0.125397,1
2,Kmeans,0.341163,1
2,Kmeans,0.228915,0
2,Kmeans,0.124678,1
2,Kmeans,0.248851,1
2,Kmeans,0.077551,0
2,Kmeans,0.086711,1
2,Kmeans,0.136141,0
2,Kmeans,0.157355,1
2,Kmeans,0.230106,0
2,Kmeans,0.339346,0
2,Kmeans,0.149898,1
2,Kmeans,0.095057,0
2,Kmeans,0.201828,0
2,Kmeans,0.311219,0
2,Kmeans,0.377856,0
2,Kmeans,0.126542,1
2,Kmeans,0.342281,0
2,Kmeans,0.153512,0
2,Kmeans,0.143836,0
2,Kmeans,0.26458,1
2,Kmeans,0.174454,1
2,Kmeans,0.283688,1
2,Kmeans,0.326192,0
2,Kmeans,0.18121,1
2,Kmeans,0.276942,0
2,Kmeans,0.258023,1
2,Kmeans,0.310406,0
2,Kmeans,0.384673,0
2,Kmeans,0.374959,0
2,Kmeans,0.134537,0
2,Kmeans,0.251222,1
2,Kmeans,0.248851,1
2,Kmeans,0.272187,0
2,Kmeans,0.032272,1
2,Kmeans,0.379351,0
2,Kmeans,0.318855,0
2,Kmeans,0.268937,1
2,Kmeans,0.19713,1
2,Kmeans,0.202574,1
2,Kmeans,0.020449,1
2,Kmeans,0.211302,0
2,Kmeans,0.041318,0
2,Kmeans,0.233028,0
2,Kmeans,0.360551,0
2,Kmeans,0.352,0
2,Kmeans,0.064748,0
2,Kmeans,0.369093,0
2,Kmeans,0.017429,1
2,Kmeans,0.12582,0
2,Kmeans,0.037614,1
2,Kmeans,0.325905,0
2,Kmeans,0.351835,0
2,Kmeans,0.36921,0
2,Kmeans,0.284992,1
2,Kmeans,0.074533,1
2,Kmeans,0.390887,0
2,Kmeans,0.19749,0
2,Kmeans,0.426778,0
2,Kmeans,0.085189,1
2,Kmeans,0.033151,1
2,Kmeans,0.204137,1
2,Kmeans,0.126141,0
2,Kmeans,0.296826,0
2,Kmeans,0.181492,1
2,Kmeans,0.26397,1
2,Kmeans,0.08232,0
2,Kmeans,0.240903,0
2,Kmeans,0.205059,0
2,Kmeans,0.252534,0
2,Kmeans,0.317755,1
2,Kmeans,0.142842,1
2,Kmeans,0.153014,0
2,Kmeans,0.114381,0
2,Kmeans,0.390887,0
2,Kmeans,0.086012,1
2,Kmeans,0.225566,1
2,Kmeans,0.375667,0
2,Kmeans,0.31531,0
2,Kmeans,0.388528,0
2,Kmeans,0.073591,1
2,Kmeans,0.144224,1
2,Kmeans,-0.067305,1
2,Kmeans,0.082521,1
2,Kmeans,0.233664,0
2,Kmeans,0.094609,1
2,Kmeans,0.363371,0
2,Kmeans,0.393788,0
2,Kmeans,0.376465,0
2,Kmeans,0.10832,1
2,Kmeans,0.352133,0
2,Kmeans,0.276867,0
2,Kmeans,0.343291,0
2,Kmeans,0.270653,0
2,Kmeans,0.273257,1
2,Kmeans,0.10315,1
2,Kmeans,0.034969,0
2,Kmeans,0.200752,1
2,Kmeans,0.380735,0
